Date,Count,Hour,Seasons,FunctionDay,R_S,Cnt_LagD7,Cnt_LagD14,Cnt_LagW2,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,DewPoint_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Weekday,Workingday,RushHour,TempGroup
2018-08-21,1277,23,Summer,Yes,0,1165,1136,1150.5,2057,26.8,72,0.4,1985,21.3,0,0,0,0,1,1,0,Hot
2018-08-22,1025,0,Summer,Yes,0,1034,853,943.5,1828,26.1,76,1.2,1867,21.5,0,0,0,0,1,1,0,Hot
2018-08-22,782,1,Summer,Yes,0,850,700,775,1277,25.6,75,0.1,1892,20.8,0,0,0,0,1,1,0,Hot
2018-08-22,512,2,Summer,Yes,0,676,489,582.5,1025,25.1,79,0.5,1891,21.1,0,0,0,0,2,1,0,Hot
2018-08-22,346,3,Summer,Yes,0,474,322,398,782,24.6,79,0.6,1884,20.7,0,0,0,0,2,1,0,Hot
2018-08-22,214,4,Summer,Yes,0,310,183,246.5,512,24.2,79,0.6,1882,20.3,0,0,0,0,2,1,0,Hot
2018-08-22,289,5,Summer,Yes,0,227,260,243.5,346,24.1,80,0.8,1920,20.4,0,0,0,0,2,1,0,Hot
2018-08-22,655,6,Summer,Yes,0,346,614,480,214,23.6,81,0.8,1943,20.1,0,0,0,0,2,1,0,Hot
2018-08-22,1330,7,Summer,Yes,0,429,1079,754,289,23.4,82,0.4,2000,20.1,0,0,0,0,2,1,1,Hot
2018-08-22,1990,8,Summer,Yes,0,553,1693,1123,655,23.7,78,0.3,2000,19.6,0,0,0,0,2,1,1,Hot
2018-08-22,1015,9,Summer,Yes,0,563,920,741.5,1330,24.3,74,0.6,1999,19.3,0.1,0,0,0,2,1,0,Hot
2018-08-22,700,10,Summer,Yes,0,547,657,602,1990,25.7,66,0.9,1976,18.8,0.64,0,0,0,2,1,0,Hot
2018-08-22,710,11,Summer,Yes,0,586,624,605,1015,28,56,1.5,1982,18.3,1.57,0,0,0,2,1,0,Hot
2018-08-22,784,12,Summer,Yes,0,563,629,596,700,30.2,52,1.4,1923,19.2,2.13,0,0,0,2,1,0,Very Hot
2018-08-22,727,13,Summer,Yes,0,591,673,632,710,32.1,49,1.6,1874,20,2.63,0,0,0,2,1,0,Very Hot
2018-08-22,760,14,Summer,Yes,0,627,670,648.5,784,33.9,45,1.4,1923,20.2,2.95,0,0,0,2,1,0,Very Hot
2018-08-22,842,15,Summer,Yes,0,761,687,724,727,35.3,41,2.1,1925,20,3.1,0,0,0,2,1,0,Very Hot
2018-08-22,993,16,Summer,Yes,0,877,839,858,760,36.2,36,1.5,1985,18.7,2.87,0,0,1,2,1,0,Very Hot
2018-08-22,1495,17,Summer,Yes,0,960,1266,1113,842,36.8,36,1,2000,19.2,2.46,0,0,1,2,1,1,Very Hot
2018-08-22,2528,18,Summer,Yes,0,925,2326,1625.5,993,37.4,,1.3,2000,19.3,2,0,0,0,2,1,1,Very Hot
2018-08-22,2087,19,Summer,Yes,0,1301,1983,1642,1495,36.4,,1.2,2000,20.2,1.15,0,0,0,2,1,1,Very Hot
2018-08-22,1808,20,Summer,Yes,0,1500,1822,1661,2528,35.4,,1,2000,19.7,0.34,0,0,0,2,1,0,Very Hot
2018-08-22,1807,21,Summer,Yes,0,1507,1783,1645,2087,35.2,41,0.5,2000,19.9,0.31,0,0,0,2,1,0,Very Hot
2018-08-22,1556,22,Summer,Yes,0,1350,1628,1489,1808,33.2,51,1,2000,21.6,0.02,0,0,0,2,1,0,Very Hot
2018-08-22,1117,23,Summer,Yes,0,1008,1180,1094,1807,33.1,46,2.7,2000,19.9,0,0,0,0,2,1,0,Very Hot
2018-08-23,908,0,Summer,Yes,0,808,929,868.5,1556,32.1,47,2,2000,19.3,0,0,0,0,2,1,0,Very Hot
2018-08-23,745,1,Summer,Yes,0,535,733,634,1117,31.2,50,1.8,2000,19.5,0,0,0,0,2,1,0,Very Hot
2018-08-23,492,2,Summer,Yes,0,381,466,423.5,908,30.7,52,1.3,2000,19.7,0,0,0,0,3,1,0,Very Hot
2018-08-23,304,3,Summer,Yes,0,252,334,293,745,30.1,54,0.8,2000,19.7,0,0,0,0,3,1,0,Very Hot
2018-08-23,168,4,Summer,Yes,0,173,189,181,492,29.8,53,1.4,2000,19.1,0,0,0,0,3,1,0,Hot
2018-08-23,185,5,Summer,Yes,0,263,292,277.5,304,29.7,52,1.4,2000,18.7,0,0,0,0,3,1,0,Hot
2018-08-23,492,6,Summer,Yes,0,631,619,625,168,29.3,54,1,2000,19,0,0,0,0,3,1,0,Hot
2018-08-23,720,7,Summer,Yes,0.1,1105,1088,1096.5,185,28.5,57,0.9,2000,19.1,0,0.1,0,0,3,1,1,Hot
2018-08-23,1678,8,Summer,Yes,0,1660,1731,1695.5,492,28.3,55,1.5,2000,18.3,0,0,0,0,3,1,1,Hot
2018-08-23,924,9,Summer,Yes,0,876,977,926.5,720,28.3,55,1.1,2000,18.3,0.03,0,0,0,3,1,0,Hot
2018-08-23,551,10,Summer,Yes,0,612,649,630.5,1678,28.1,58,1.3,2000,19,0.14,0,0,0,3,1,0,Hot
2018-08-23,711,11,Summer,Yes,0,672,659,665.5,924,29.3,54,1.5,2000,19,0.82,0,0,0,3,1,0,Hot
2018-08-23,769,12,Summer,Yes,0,668,484,576,551,30.2,52,1.8,2000,19.2,0.93,0,0,0,3,1,0,Very Hot
2018-08-23,584,13,Summer,Yes,0.1,652,628,640,711,29.9,57,1.7,1992,20.4,0.88,0.1,0,0,3,1,0,Hot
2018-08-23,740,14,Summer,Yes,0,638,561,599.5,769,31.9,49,1.9,2000,19.8,1.85,0,0,0,3,1,0,Very Hot
2018-08-23,837,15,Summer,Yes,0,720,644,682,584,31,53,1.9,2000,20.2,0.79,0,0,0,3,1,0,Very Hot
2018-08-23,944,16,Summer,Yes,0.1,902,559,730.5,740,30.5,59,2,2000,21.5,0.84,0.1,0,0,3,1,0,Very Hot
2018-08-23,1249,17,Summer,Yes,0,1384,740,1062,837,32,53,2.1,1992,21.2,1.57,0,0,0,3,1,1,Very Hot
2018-08-23,1447,18,Summer,Yes,0,2481,1850,2165.5,944,31.7,56,1.9,2000,21.8,0.92,0,0,0,3,1,1,Very Hot
2018-08-23,582,19,Summer,Yes,0,2286,1698,1992,1249,30.8,59,2.2,2000,21.8,0.41,0,0,0,3,1,1,Very Hot
2018-08-23,257,20,Summer,Yes,0,2114,1591,1852.5,1447,30.6,55,2.3,2000,20.5,0.11,0,0,0,3,1,0,Very Hot
2018-08-23,189,21,Summer,Yes,0,2127,1654,1890.5,582,30,59,2.2,1970,21.1,0.01,0,0,0,3,1,0,Hot
2018-08-23,215,22,Summer,Yes,0.1,1943,1494,1718.5,257,29.2,62,2.1,1952,21.1,0,0.1,0,0,3,1,0,Hot
2018-08-23,267,23,Summer,Yes,0.1,1446,1075,1260.5,189,27.8,72,2,2000,22.2,0,0.1,0,0,3,1,0,Hot
2018-08-24,238,0,Summer,Yes,1.5,1109,903,1006,215,26.6,84,1.7,1815,23.6,0,1.5,0,0,3,1,0,Hot
2018-08-24,208,1,Summer,Yes,0.5,842,708,775,267,26.1,84,1.9,1801,23.1,0,0.5,0,0,3,1,0,Hot
2018-08-24,83,2,Summer,Yes,0.5,572,484,528,238,25.7,83,2,2000,22.5,0,0.5,0,0,4,1,0,Hot
2018-08-24,62,3,Summer,Yes,0.2,375,346,360.5,208,25.7,80,2,2000,21.9,0,0.2,0,0,4,1,0,Hot
2018-08-24,30,4,Summer,Yes,0.8,276,214,245,83,25.4,85,2,1453,22.6,0,0.8,0,0,4,1,0,Hot
2018-08-24,45,5,Summer,Yes,1,304,283,293.5,62,24.8,87,2.2,1286,22.4,0,1,0,0,4,1,0,Hot
2018-08-24,173,6,Summer,Yes,1,719,645,682,30,24.5,88,2,1433,22.3,0,1,0,0,4,1,0,Hot
2018-08-24,400,7,Summer,Yes,0.5,1271,1027,1149,45,24.6,88,1.5,1967,22.4,0,0.5,0,0,4,1,1,Hot
2018-08-24,578,8,Summer,Yes,0.5,1918,1728,1823,173,24.9,88,1.1,2000,22.7,0,0.5,0,0,4,1,1,Hot
2018-08-24,484,9,Summer,Yes,0,1069,892,980.5,400,24.2,88,2.3,2000,22,0.05,0,0,0,4,1,0,Hot
2018-08-24,286,10,Summer,Yes,0,717,683,700,578,24.4,86,1.7,2000,21.8,0.13,0,0,0,4,1,0,Hot
2018-08-24,415,11,Summer,Yes,0,844,697,770.5,484,24.8,85,1.7,2000,22,0.32,0,0,0,4,1,0,Hot
2018-08-24,355,12,Summer,Yes,0,904,721,812.5,286,26,77,2.2,2000,21.6,0.61,0,0,0,4,1,0,Hot
2018-08-24,274,13,Summer,Yes,0,820,696,758,415,26.2,76,2.6,1995,21.6,0.88,0,0,0,4,1,0,Hot
2018-08-24,152,14,Summer,Yes,0,791,658,724.5,355,25.8,81,3.2,1828,22.2,0.8,0,0,0,4,1,0,Hot
2018-08-24,405,15,Summer,Yes,0,970,725,847.5,274,25.8,78,2.8,2000,21.6,0.95,0,0,0,4,1,0,Hot
2018-08-24,455,16,Summer,Yes,1.5,1112,853,982.5,152,24.4,93,2.9,250,23.1,0.26,1.5,0,0,4,1,0,Hot
2018-08-24,403,17,Summer,Yes,0.5,1666,1293,1479.5,405,24,94,3.1,1188,22.9,0.41,0.5,0,0,4,1,1,Hot
2018-08-24,916,18,Summer,Yes,0,2797,2289,2543,455,24.6,85,2.7,1973,21.9,0.55,0,0,0,4,1,1,Hot
2018-08-24,948,19,Summer,Yes,0,2353,1903,2128,403,24.1,89,1.9,2000,22.1,0.58,0,0,0,4,1,1,Hot
2018-08-24,1162,20,Summer,Yes,1.5,2130,1702,1916,916,23.8,95,2.7,1938,22.9,0.11,1.5,0,0,4,1,0,Hot
2018-08-24,1300,21,Summer,Yes,0,2008,1641,1824.5,948,23.6,86,3,1275,21.1,0.04,0,0,0,4,1,0,Hot
2018-08-24,1202,22,Summer,Yes,0,1787,1544,1665.5,1162,23.5,81,3.5,2000,20,0,0,0,0,4,1,0,Hot
2018-08-24,1084,23,Summer,Yes,0,1466,1198,1332,1300,23.5,79,3.6,2000,19.6,0,0,0,0,4,1,0,Hot
2018-08-25,980,0,Summer,Yes,0,1191,1022,1106.5,1202,23.5,79,2.9,1860,19.6,0,0,0,0,4,1,0,Hot
2018-08-25,886,1,Summer,Yes,0,969,881,925,1084,23.4,79,2.7,1990,19.5,0,0,0,0,4,1,0,Hot
2018-08-25,708,2,Summer,Yes,0,698,691,694.5,980,23.2,81,2.4,1976,19.7,0,0,0,0,5,0,0,Hot
2018-08-25,456,3,Summer,Yes,0,483,441,462,886,23,82,2.1,1922,19.7,0,0,0,0,5,0,0,Hot
2018-08-25,306,4,Summer,Yes,0,316,266,291,708,22.9,82,2.1,1829,19.6,0,0,0,0,5,0,0,Hot
2018-08-25,232,5,Summer,Yes,0,262,263,262.5,456,23.1,80,2,1849,19.4,0,0,0,0,5,0,0,Hot
2018-08-25,318,6,Summer,Yes,0,397,355,376,306,23.2,79,1.8,1941,19.3,0,0,0,0,5,0,0,Hot
2018-08-25,490,7,Summer,Yes,0,475,425,450,232,23.3,79,1.7,1592,19.4,0,0,0,0,5,0,0,Hot
2018-08-25,721,8,Summer,Yes,0,754,647,700.5,318,23.5,79,2,1439,19.6,0,0,0,0,5,0,0,Hot
2018-08-25,808,9,Summer,Yes,0,771,672,721.5,490,23.7,76,1.9,1281,19.2,0.08,0,0,0,5,0,0,Hot
2018-08-25,858,10,Summer,Yes,0,769,643,706,721,24.1,78,2,1133,20,0.34,0,0,0,5,0,0,Hot
2018-08-25,916,11,Summer,Yes,0,857,766,811.5,808,25.3,72,2.4,1220,19.8,1.08,0,0,0,5,0,0,Hot
2018-08-25,1070,12,Summer,Yes,0,952,759,855.5,858,26.3,67,3.2,1673,19.6,1.48,0,0,0,5,0,0,Hot
2018-08-25,1231,13,Summer,Yes,0,1003,830,916.5,916,28,57,3.3,1827,18.6,2.71,0,0,0,5,0,0,Hot
2018-08-25,1261,14,Summer,Yes,0,1121,733,927,1070,27.9,55,2.9,1922,18,1.49,0,0,0,5,0,0,Hot
2018-08-25,1516,15,Summer,Yes,0,1196,694,945,1231,28.6,54,2.9,1925,18.3,1.85,0,0,0,5,0,0,Hot
2018-08-25,1592,16,Summer,Yes,0,1398,826,1112,1261,29.2,52,3.1,1735,18.3,2.68,0,0,0,5,0,0,Hot
2018-08-25,1797,17,Summer,Yes,0,1806,1006,1406,1516,28.1,53,4.5,1953,17.6,1.6,0,0,0,5,0,0,Hot
2018-08-25,2080,18,Summer,Yes,0,1979,1274,1626.5,1592,27.2,58,3.7,1987,18.2,0.99,0,0,0,5,0,0,Hot
2018-08-25,2043,19,Summer,Yes,0,2127,1482,1804.5,1797,26.9,60,2.8,2000,18.4,0.77,0,0,0,5,0,0,Hot
2018-08-25,2022,20,Summer,Yes,0,1965,1469,1717,2080,27.1,56,3,1987,17.5,0.87,0,0,0,5,0,0,Hot
2018-08-25,1937,21,Summer,Yes,0,1886,1437,1661.5,2043,25.8,62,3.3,2000,17.9,0.27,0,0,0,5,0,0,Hot
2018-08-25,1717,22,Summer,Yes,0,1681,1351,1516,2022,24.6,65,2.9,2000,17.5,0,0,0,0,5,0,0,Hot
2018-08-25,1357,23,Summer,Yes,0,1342,1076,1209,1937,23.9,71,2.3,2000,18.3,0,0,0,0,5,0,0,Hot
2018-08-26,1163,0,Summer,Yes,0,1100,997,1048.5,1717,23.4,75,1.6,2000,18.7,0,0,0,0,5,0,0,Hot
2018-08-26,769,1,Summer,Yes,0,844,703,773.5,1357,22.9,78,1.4,2000,18.8,0,0,0,0,5,0,0,Hot
2018-08-26,600,2,Summer,Yes,0,611,554,582.5,1163,22.8,78,1.5,2000,18.7,0,0,0,0,6,0,0,Hot
2018-08-26,426,3,Summer,Yes,0,425,387,406,769,22.5,80,0.6,2000,18.8,0,0,0,0,6,0,0,Hot
2018-08-26,290,4,Summer,Yes,0,264,260,262,600,22.1,84,0.6,2000,19.2,0,0,0,0,6,0,0,Hot
2018-08-26,188,5,Summer,Yes,0,223,196,209.5,426,21.6,85,0.1,1982,18.9,0,0,0,0,6,0,0,Hot
2018-08-26,243,6,Summer,Yes,0,260,261,260.5,290,21.2,86,0.5,1724,18.7,0,0,0,0,6,0,0,Hot
2018-08-26,381,7,Summer,Yes,0,392,316,354,188,20.7,88,0.6,1100,18.6,0,0,0,0,6,0,0,Hot
2018-08-26,566,8,Summer,Yes,0,592,520,556,243,20.4,88,0.6,1064,18.3,0,0,0,0,6,0,0,Hot
2018-08-26,725,9,Summer,Yes,0,645,568,606.5,381,20.7,85,0.5,1052,18,0.11,0,0,0,6,0,0,Hot
2018-08-26,681,10,Summer,Yes,0,732,483,607.5,566,22.1,,1,1479,17.2,0.77,0,0,0,6,0,0,Hot
2018-08-26,791,11,Summer,Yes,0,795,526,660.5,725,24.2,64,1.2,1985,16.9,1.48,0,0,0,6,0,0,Hot
2018-08-26,1070,12,Summer,Yes,0,926,670,798,681,26.3,53,1.6,2000,15.9,2.19,0,0,0,6,0,0,Hot
2018-08-26,657,13,Summer,Yes,0,943,704,823.5,791,,46,1.7,1990,15.2,2.73,0,0,0,6,0,0,
2018-08-26,417,14,Summer,Yes,0,972,697,834.5,1070,28.9,42,2,1975,14.6,2.5,0,0,0,6,0,0,Hot
2018-08-26,782,15,Summer,Yes,0,1181,820,1000.5,657,27.8,54,3.5,2000,17.6,1.15,0,0,0,6,0,0,Hot
2018-08-26,1025,16,Summer,Yes,0.1,1395,959,1177,417,25.8,,3.6,1309,19.6,0.56,0.1,0,0,6,0,0,Hot
2018-08-26,1399,17,Summer,Yes,0,1721,1156,1438.5,782,24.3,64,1.8,1931,17,0.59,0,0,0,6,0,0,Hot
2018-08-26,1479,18,Summer,Yes,0.1,1928,1225,1576.5,1025,23.5,56,2.3,2000,14.2,0.5,0.1,0,0,6,0,0,Hot
2018-08-26,1596,19,Summer,Yes,0,2186,1117,1651.5,1399,23.5,58,1.2,2000,14.7,0.52,0,0,0,6,0,0,Hot
2018-08-26,1674,20,Summer,Yes,0,2029,1208,1618.5,1479,23.4,67,0.6,2000,16.9,0.36,0,0,0,6,0,0,Hot
2018-08-26,1276,21,Summer,Yes,0,1821,1337,1579,1596,22.7,69,1.9,2000,16.7,0.08,0,0,0,6,0,0,Hot
2018-08-26,764,22,Summer,Yes,0,1546,1127,1336.5,1674,22.4,64,0.8,2000,15.2,0,0,0,0,6,0,0,Hot
2018-08-26,348,23,Summer,Yes,0,1016,707,861.5,1276,22.5,65,1.1,2000,15.5,0,0,0,0,6,0,0,Hot
2018-08-27,325,0,Summer,Yes,1.3,818,409,613.5,764,21.2,81,1,1808,17.8,0,1.3,0,0,6,0,0,Hot
2018-08-27,61,1,Summer,Yes,0.5,527,231,379,348,20.8,84,0.9,1078,17.9,0,0.5,0,0,6,0,0,Hot
2018-08-27,44,2,Summer,Yes,0,352,212,282,325,20.5,85,1,2000,17.8,0,0,0,0,0,1,0,Hot
2018-08-27,22,3,Summer,Yes,1.5,255,196,225.5,61,20.5,89,0.5,235,18.6,0,1.5,0,0,0,1,0,Hot
2018-08-27,27,4,Summer,Yes,1,193,151,172,44,20.3,97,0.7,315,19.8,0,1,0,0,0,1,0,Hot
2018-08-27,38,5,Summer,Yes,1.5,281,230,255.5,22,20.3,97,0.4,200,19.8,0,1.5,0,0,0,1,0,Hot
2018-08-27,47,6,Summer,Yes,3.5,675,594,634.5,27,20.5,97,0.1,257,20,0,3.5,0,0,0,1,0,Hot
2018-08-27,103,7,Summer,Yes,3,1285,1065,1175,38,20.5,97,0.4,384,20,0,3,0,0,0,1,1,Hot
2018-08-27,328,8,Summer,Yes,1,1912,1657,1784.5,47,20.6,98,0.7,626,20.2,0,1,0,0,0,1,1,Hot
2018-08-27,75,9,Summer,Yes,2,993,903,948,103,20.8,98,0.5,299,20.4,0.02,2,0,0,0,1,0,Hot
2018-08-27,104,10,Summer,Yes,0.5,719,639,679,328,21.3,97,1.3,1029,20.7,0.17,0.5,0,0,0,1,0,Hot
2018-08-27,148,11,Summer,Yes,0.5,766,677,721.5,75,21.5,97,0.9,1543,20.9,0.19,0.5,0,0,0,1,0,Hot
2018-08-27,137,12,Summer,Yes,2.5,808,724,766,104,21.7,97,1,1249,21.1,0.29,2.5,0,0,0,1,0,Hot
2018-08-27,149,13,Summer,Yes,0.5,847,698,772.5,148,22,96,1.6,602,21.3,0.36,0.5,0,0,0,1,0,Hot
2018-08-27,231,14,Summer,Yes,1,816,651,733.5,137,22.6,90,1.4,1963,20.8,1.02,1,0,0,0,1,0,Hot
2018-08-27,580,15,Summer,Yes,0.5,992,709,850.5,149,22.9,92,1.2,459,21.5,1.09,0.5,0,0,0,1,0,Hot
2018-08-27,886,16,Summer,Yes,0.5,1253,901,1077,231,23.3,89,1.5,1435,21.3,1.23,0.5,0,0,0,1,0,Hot
2018-08-27,1356,17,Summer,Yes,0,1704,1358,1531,580,24.4,87,1.5,1153,22,1.44,0,0,0,0,1,1,Hot
2018-08-27,2153,18,Summer,Yes,0,2628,2367,2497.5,886,24.7,85,1.2,1143,22,0.99,0,0,0,0,1,1,Hot
2018-08-27,1615,19,Summer,Yes,0,2162,2036,2099,1356,24.9,82,0.9,2000,21.6,0.67,0,0,0,0,1,1,Hot
2018-08-27,1560,20,Summer,Yes,0,1999,1847,1923,2153,24.8,83,0.8,1947,21.7,0.26,0,0,0,0,1,0,Hot
2018-08-27,1762,21,Summer,Yes,0,1971,1851,1911,1615,24.7,83,0.4,2000,21.6,0.1,0,0,0,0,1,0,Hot
2018-08-27,1571,22,Summer,Yes,0,1630,1635,1632.5,1560,24.4,85,0.7,2000,21.7,0.01,0,0,0,0,1,0,Hot
2018-08-27,1113,23,Summer,Yes,0,1241,1086,1163.5,1762,23.9,88,0.8,2000,21.7,0,0,0,0,0,1,0,Hot
2018-08-28,870,0,Summer,Yes,0,898,872,885,1571,23.5,88,0.6,2000,21.3,0,0,0,0,0,1,0,Hot
2018-08-28,653,1,Summer,Yes,0,690,681,685.5,1113,23.6,87,0.6,2000,21.3,0,0,0,0,0,1,0,Hot
2018-08-28,482,2,Summer,Yes,0,376,467,421.5,870,23.5,88,0.6,2000,21.3,0,0,0,0,1,1,0,Hot
2018-08-28,281,3,Summer,Yes,0,173,345,259,653,23.1,94,0.6,2000,22,0,0,0,0,1,1,0,Hot
2018-08-28,200,4,Summer,Yes,0,49,209,129,482,23.2,88,0.6,2000,21,0,0,0,0,1,1,0,Hot
2018-08-28,218,5,Summer,Yes,0,57,254,155.5,281,22.9,93,0.6,2000,21.7,0,0,0,0,1,1,0,Hot
2018-08-28,581,6,Summer,Yes,0,73,643,358,200,22.6,95,0.4,1919,21.7,0,0,0,0,1,1,0,Hot
2018-08-28,1182,7,Summer,Yes,0,608,1097,852.5,218,22.5,96,0.3,1605,21.8,0,0,0,0,1,1,1,Hot
2018-08-28,1841,8,Summer,Yes,0,1530,1708,1619,581,22.5,90,0.6,1149,20.7,0,0,0,0,1,1,1,Hot
2018-08-28,865,9,Summer,Yes,0,876,944,910,1182,22.6,88,0.8,2000,20.5,0.06,0,0,0,1,1,0,Hot
2018-08-28,670,10,Summer,Yes,0,402,615,508.5,1841,23.4,83,0.8,1998,20.3,0.32,0,0,0,1,1,0,Hot
2018-08-28,411,11,Summer,Yes,0,681,636,658.5,865,24.2,80,1.2,1708,20.5,0.57,0,0,0,1,1,0,Hot
2018-08-28,25,12,Summer,Yes,0,848,699,773.5,670,25.4,75,0.7,1995,20.6,0.96,0,0,0,1,1,0,Hot
2018-08-28,31,13,Summer,Yes,0,827,695,761,411,25.9,79,1.7,1900,21.9,0.9,0,0,0,1,1,0,Hot
2018-08-28,126,14,Summer,Yes,2,788,627,707.5,25,25.2,89,1.4,340,23.2,0.32,2,0,0,1,1,0,Hot
2018-08-28,122,15,Summer,Yes,9.5,957,700,828.5,31,24.6,97,0.5,765,24,0.1,9.5,0,0,1,1,0,Hot
2018-08-28,60,16,Summer,Yes,4,1112,920,1016,126,24.9,97,0.5,766,24.3,0.36,4,0,0,1,1,0,Hot
2018-08-28,39,17,Summer,Yes,0.5,1663,1306,1484.5,122,25.2,96,0.6,1754,24.5,0.51,0.5,0,0,1,1,1,Hot
2018-08-28,96,18,Summer,Yes,2.5,2830,2305,2567.5,60,25,97,0.7,1181,24.4,0.17,2.5,0,0,1,1,1,Hot
2018-08-28,84,19,Summer,Yes,2.5,2364,1972,2168,39,24.8,96,1.8,564,24.1,0.14,2.5,0,0,1,1,1,Hot
2018-08-28,10,20,Summer,Yes,18.5,2169,1705,1937,96,24.3,97,0.8,105,23.7,0.01,18.5,0,0,1,1,0,Hot
2018-08-28,122,21,Summer,Yes,7,2057,1684,1870.5,84,23.9,98,0.8,1792,23.5,0,7,0,0,1,1,0,Hot
2018-08-28,64,22,Summer,Yes,15.5,1828,1587,1707.5,10,23.3,97,3.3,183,22.7,0,15.5,0,0,1,1,0,Hot
2018-08-28,59,23,Summer,Yes,29.5,1277,1165,1221,122,22.9,98,2.1,1146,22.5,0,29.5,0,0,1,1,0,Hot
2018-08-29,208,0,Summer,Yes,0.5,1025,1034,1029.5,64,22.9,97,1.3,2000,22.3,0,0.5,0,0,1,1,0,Hot
2018-08-29,334,1,Summer,Yes,3.5,782,850,816,59,22.8,97,1,600,22.2,0,3.5,0,0,1,1,0,Hot
2018-08-29,243,2,Summer,Yes,1,512,676,594,208,22.7,96,0.3,2000,22,0,1,0,0,2,1,0,Hot
2018-08-29,171,3,Summer,Yes,0.5,346,474,410,334,22.8,97,0.5,2000,22.2,0,0.5,0,0,2,1,0,Hot
2018-08-29,128,4,Summer,Yes,0,214,310,262,243,24.2,91,3.6,1735,22.6,0,0,0,0,2,1,0,Hot
2018-08-29,109,5,Summer,Yes,0,289,227,258,171,24.5,87,4.3,1985,22.1,0,0,0,0,2,1,0,Hot
2018-08-29,346,6,Summer,Yes,0,655,346,500.5,128,24.6,86,4,1968,22,0,0,0,0,2,1,0,Hot
2018-08-29,862,7,Summer,Yes,0,1330,429,879.5,109,24.6,87,3.6,1966,22.2,0,0,0,0,2,1,1,Hot
2018-08-29,1595,8,Summer,Yes,0,1990,553,1271.5,346,24.7,85,3.8,2000,22,0,0,0,0,2,1,1,Hot
2018-08-29,867,9,Summer,Yes,0,1015,563,789,862,25,85,3,2000,22.2,0.02,0,0,0,2,1,0,Hot
2018-08-29,642,10,Summer,Yes,0,700,547,623.5,1595,25.3,83,3.4,1982,22.1,0.14,0,0,0,2,1,0,Hot
2018-08-29,671,11,Summer,Yes,0,710,586,648,867,25.8,79,2.7,1963,21.8,0.3,0,0,0,2,1,0,Hot
2018-08-29,648,12,Summer,Yes,0,784,563,673.5,642,26.4,78,2.7,2000,22.2,0.44,0,0,0,2,1,0,Hot
2018-08-29,540,13,Summer,Yes,0,727,591,659,671,26.9,74,3.2,2000,21.8,0.45,0,0,0,2,1,0,Hot
2018-08-29,490,14,Summer,Yes,0,760,627,693.5,648,27.4,72,4.2,1989,21.8,0.54,0,0,0,2,1,0,Hot
2018-08-29,583,15,Summer,Yes,0,842,761,801.5,540,27.1,75,3.7,1972,22.2,0.28,0,0,0,2,1,0,Hot
2018-08-29,193,16,Summer,Yes,0,993,877,935,490,26.8,77,3.5,1965,22.4,0.11,0,0,0,2,1,0,Hot
2018-08-29,160,17,Summer,Yes,0,1495,960,1227.5,583,26.9,77,2.5,1937,22.5,0.26,0,0,0,2,1,1,Hot
2018-08-29,57,18,Summer,Yes,0,2528,925,1726.5,193,27,76,3.8,1875,22.3,0.21,0,0,0,2,1,1,Hot
2018-08-29,24,19,Summer,Yes,1.5,2087,1301,1694,160,24.6,93,0.9,1451,23.3,0,1.5,0,0,2,1,1,Hot
2018-08-29,19,20,Summer,Yes,1.5,1808,1500,1654,57,23.9,96,0.2,991,23.2,0,1.5,0,0,2,1,0,Hot
2018-08-29,22,21,Summer,Yes,6.5,1807,1507,1657,24,23.5,97,0.3,323,22.9,0,6.5,0,0,2,1,0,Hot
2018-08-29,74,22,Summer,Yes,21,1556,1350,1453,19,23.4,98,0.6,70,23,0,21,0,0,2,1,0,Hot
2018-08-29,198,23,Summer,Yes,5.5,1117,1008,1062.5,22,23.7,98,0.6,410,23.3,0,5.5,0,0,2,1,0,Hot
2018-08-30,214,0,Summer,Yes,4.5,908,808,858,74,24.3,97,2.1,1028,23.7,0,4.5,0,0,2,1,0,Hot
2018-08-30,99,1,Summer,Yes,1,745,535,640,198,24.2,94,0.9,1808,23.1,0,1,0,0,2,1,0,Hot
2018-08-30,80,2,Summer,Yes,0,492,381,436.5,214,24.7,94,2.8,1270,23.6,0,0,0,0,3,1,0,Hot
2018-08-30,81,3,Summer,Yes,0.5,304,252,278,99,24.9,92,2.2,1125,23.5,0,0.5,0,0,3,1,0,Hot
2018-08-30,42,4,Summer,Yes,6.5,168,173,170.5,80,24.7,96,1,337,24,0,6.5,0,0,3,1,0,Hot
2018-08-30,73,5,Summer,Yes,1.5,185,263,224,81,24.1,97,2.5,1989,23.5,0,1.5,0,0,3,1,0,Hot
2018-08-30,285,6,Summer,Yes,0,492,631,561.5,42,23.9,96,0.4,1797,23.2,0,0,0,0,3,1,0,Hot
2018-08-30,771,7,Summer,Yes,0.5,720,1105,912.5,73,24,97,0.9,1347,23.4,0,0.5,0,0,3,1,1,Hot
2018-08-30,1330,8,Summer,Yes,0,1678,1660,1669,285,24.2,96,1.6,1206,23.5,0,0,0,0,3,1,1,Hot
2018-08-30,846,9,Summer,Yes,0,924,876,900,771,24.3,96,1.4,1025,23.6,0.04,0,0,0,3,1,0,Hot
