Date,Count,Hour,Seasons,FunctionDay,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Workingday,RushHour
2018-10-15,504,6,Autumn,Yes,152,11,82,0.1,951,0,0,0,0,1,0
2018-10-15,1271,7,Autumn,Yes,209,11.1,79,0.3,1140,0,0,0,0,1,1
2018-10-15,2070,8,Autumn,Yes,504,11.2,81,0.2,1071,0,0,0,0,1,1
2018-10-15,1119,9,Autumn,Yes,1271,11.5,81,0.8,960,0,0,0,0,1,0
2018-10-15,837,10,Autumn,Yes,2070,12,77,0.4,891,0.12,0,0,0,1,0
2018-10-15,910,11,Autumn,Yes,1119,12.8,74,0.5,831,0.31,0,0,0,1,0
2018-10-15,1052,12,Autumn,Yes,837,14.1,66,0.6,827,0.58,0,0,0,1,0
2018-10-15,1058,13,Autumn,Yes,910,16.7,65,1.5,675,1.42,0,0,0,1,0
2018-10-15,1121,14,Autumn,Yes,1052,19,60,1.8,513,2.11,0,0,0,1,0
2018-10-15,1183,15,Autumn,Yes,1058,19.7,52,2.1,512,1.83,0,0,0,1,0
2018-10-15,1413,16,Autumn,Yes,1121,20,48,2.1,586,1.72,0,0,0,1,0
2018-10-15,1773,17,Autumn,Yes,1183,20.4,43,1.7,690,1.43,0,0,0,1,1
2018-10-15,2635,18,Autumn,Yes,1413,20.3,44,2.2,793,1.09,0,0,0,1,1
2018-10-15,1911,19,Autumn,Yes,1773,19.3,49,2.8,966,0.55,0,0,0,1,1
2018-10-15,1659,20,Autumn,Yes,2635,18,66,2.3,554,0.1,0,0,0,1,0
2018-10-15,1556,21,Autumn,Yes,1911,16.9,74,1.8,366,0,0,0,0,1,0
2018-10-15,1377,22,Autumn,Yes,1659,15.9,81,2.8,250,0,0,0,0,1,0
2018-10-15,914,23,Autumn,Yes,1556,15.5,86,1.3,178,0,0,0,0,1,0
2018-10-16,726,0,Autumn,Yes,1377,14.8,83,1.5,227,0,0,0,0,1,0
2018-10-16,568,1,Autumn,Yes,914,14.1,74,1.5,486,0,0,0,0,1,0
2018-10-16,427,2,Autumn,Yes,726,13.3,64,1.7,860,0,0,0,0,1,0
2018-10-16,253,3,Autumn,Yes,568,12.4,65,1.1,1099,0,0,0,0,1,0
2018-10-16,145,4,Autumn,Yes,427,11.7,70,1,1012,0,0,0,0,1,0
2018-10-16,202,5,Autumn,Yes,253,11.5,61,1.4,1399,0,0,0,0,1,0
2018-10-16,491,6,Autumn,Yes,145,11,69,0.6,1510,0,0,0,0,1,0
2018-10-16,1216,7,Autumn,Yes,202,10.2,70,1.5,1519,0,0,0,0,1,1
2018-10-16,2134,8,Autumn,Yes,491,10.1,71,0.2,1474,0,0,0,0,1,1
2018-10-16,1177,9,Autumn,Yes,1216,10.2,68,0.4,1493,0,0,0,0,1,0
2018-10-16,854,10,Autumn,Yes,2134,10.4,63,0.6,1367,0.19,0,0,0,1,0
2018-10-16,914,11,Autumn,Yes,1177,11.8,55,0.7,1182,0.55,0,0,0,1,0
2018-10-16,1063,12,Autumn,Yes,854,14.4,45,0.6,1206,1.28,0,0,0,1,0
2018-10-16,1108,13,Autumn,Yes,914,16.5,39,0.7,1351,1.68,0,0,1,1,0
2018-10-16,1113,14,Autumn,Yes,1063,18.8,35,1.2,1057,2.06,0,0,1,1,0
2018-10-16,1203,15,Autumn,Yes,1108,19.4,31,2,1862,2.02,0,0,1,1,0
2018-10-16,1407,16,Autumn,Yes,1113,19.9,29,1.9,1833,2.09,0,0,1,1,0
2018-10-16,1811,17,Autumn,Yes,1203,19.9,31,2,1613,1.57,0,0,1,1,1
2018-10-16,2716,18,Autumn,Yes,1407,19.5,32,2.1,1436,1.1,0,0,1,1,1
2018-10-16,1867,19,Autumn,Yes,1811,18.4,38,1.8,1565,0.5,0,0,1,1,1
2018-10-16,1568,20,Autumn,Yes,2716,16.9,47,1.4,1637,0.11,0,0,0,1,0
2018-10-16,1618,21,Autumn,Yes,1867,15.5,63,1.7,1774,0,0,0,0,1,0
2018-10-16,1425,22,Autumn,Yes,1568,14.8,68,2,1502,0,0,0,0,1,0
2018-10-16,950,23,Autumn,Yes,1618,14.3,72,1,1374,0,0,0,0,1,0
2018-10-17,739,0,Autumn,Yes,1425,13.6,71,0.6,1457,0,0,0,0,1,0
2018-10-17,600,1,Autumn,Yes,950,12.9,78,0.6,1201,0,0,0,0,1,0
2018-10-17,381,2,Autumn,Yes,739,12.3,75,1.2,1332,0,0,0,0,1,0
2018-10-17,239,3,Autumn,Yes,600,11.5,74,1.2,1305,0,0,0,0,1,0
2018-10-17,157,4,Autumn,Yes,381,10.8,77,0.3,1268,0,0,0,0,1,0
2018-10-17,210,5,Autumn,Yes,239,10.2,80,0.3,1191,0,0,0,0,1,0
2018-10-17,503,6,Autumn,Yes,157,9.7,76,0,1308,0,0,0,0,1,0
2018-10-17,1213,7,Autumn,Yes,210,9.2,77,0,1278,0,0,0,0,1,1
2018-10-17,2202,8,Autumn,Yes,503,8.8,77,0.2,1077,0,0,0,0,1,1
2018-10-17,1200,9,Autumn,Yes,1213,8.6,77,0.7,965,0,0,0,0,1,0
2018-10-17,842,10,Autumn,Yes,2202,9.2,68,0.2,952,0.28,0,0,0,1,0
2018-10-17,961,11,Autumn,Yes,1200,11.2,63,1.1,656,0.88,0,0,0,1,0
2018-10-17,1088,12,Autumn,Yes,842,14,58,1.6,841,1.53,0,0,0,1,0
2018-10-17,1115,13,Autumn,Yes,961,15.5,25,2.5,1727,2.1,0,0,1,1,0
2018-10-17,1083,14,Autumn,Yes,1088,16.2,29,2.5,1935,2.45,0,0,1,1,0
2018-10-17,1175,15,Autumn,Yes,1115,17.7,25,2.1,1917,2.48,0,0,1,1,0
2018-10-17,1409,16,Autumn,Yes,1083,18.3,24,1.7,1983,2.4,0,0,1,1,0
2018-10-17,1896,17,Autumn,Yes,1175,18.3,21,2.7,2000,2.02,0,0,1,1,1
2018-10-17,2445,18,Autumn,Yes,1409,18,26,2.1,2000,1.45,0,0,1,1,1
2018-10-17,1819,19,Autumn,Yes,1896,16.9,34,2.5,2000,0.74,0,0,1,1,1
2018-10-17,1558,20,Autumn,Yes,2445,14.6,39,2.3,2000,0.11,0,0,1,1,0
2018-10-17,1493,21,Autumn,Yes,1819,13.2,42,1.3,2000,0,0,0,0,1,0
2018-10-17,1278,22,Autumn,Yes,1558,12.2,47,1.1,2000,0,0,0,0,1,0
2018-10-17,896,23,Autumn,Yes,1493,10.8,53,0.9,2000,0,0,0,0,1,0
2018-10-18,694,0,Autumn,Yes,1278,9.9,50,0.1,2000,0,0,0,0,1,0
2018-10-18,579,1,Autumn,Yes,896,9.7,56,0.7,2000,0,0,0,0,1,0
2018-10-18,385,2,Autumn,Yes,694,9.2,64,0.7,2000,0,0,0,0,1,0
2018-10-18,244,3,Autumn,Yes,579,9,66,0.7,2000,0,0,0,0,1,0
2018-10-18,165,4,Autumn,Yes,385,8.7,71,0.8,2000,0,0,0,0,1,0
2018-10-18,185,5,Autumn,Yes,244,8.6,74,0.6,1985,0,0,0,0,1,0
2018-10-18,458,6,Autumn,Yes,165,8.1,78,0.6,2000,0,0,0,0,1,0
2018-10-18,1191,7,Autumn,Yes,185,7.8,81,1.1,2000,0,0,0,0,1,1
2018-10-18,2154,8,Autumn,Yes,458,7.6,82,0.3,1933,0,0,0,0,1,1
2018-10-18,1165,9,Autumn,Yes,1191,7.7,81,0.4,1992,0,0,0,0,1,0
2018-10-18,864,10,Autumn,Yes,2154,8.5,77,0.5,1995,0.21,0,0,0,1,0
2018-10-18,917,11,Autumn,Yes,1165,10.9,60,0.9,1997,0.93,0,0,0,1,0
2018-10-18,1132,12,Autumn,Yes,864,13.7,57,1.2,2000,1.33,0,0,0,1,0
2018-10-18,1152,13,Autumn,Yes,917,15,52,1.4,2000,1.5,0,0,0,1,0
2018-10-18,1122,14,Autumn,Yes,1132,16.8,50,1.6,2000,1.94,0,0,0,1,0
2018-10-18,1203,15,Autumn,Yes,1152,18.1,43,2.2,2000,2.3,0,0,0,1,0
2018-10-18,1473,16,Autumn,Yes,1122,18.7,39,1.3,2000,1.66,0,0,1,1,0
2018-10-18,1804,17,Autumn,Yes,1203,19,38,1.9,2000,1.72,0,0,1,1,1
2018-10-18,2499,18,Autumn,Yes,1473,18.5,40,1.8,2000,1.28,0,0,1,1,1
2018-10-18,1878,19,Autumn,Yes,1804,16.9,44,1.6,2000,0.44,0,0,0,1,1
2018-10-18,1528,20,Autumn,Yes,2499,15.7,45,2.5,2000,0.06,0,0,0,1,0
2018-10-18,1466,21,Autumn,Yes,1878,14.9,49,2.1,2000,0,0,0,0,1,0
2018-10-18,1302,22,Autumn,Yes,1528,13.8,56,1.9,2000,0,0,0,0,1,0
2018-10-18,944,23,Autumn,Yes,1466,12.6,60,0.5,2000,0,0,0,0,1,0
2018-10-19,783,0,Autumn,Yes,1302,11.6,61,0.2,2000,0,0,0,0,1,0
2018-10-19,653,1,Autumn,Yes,944,10.9,64,0.2,2000,0,0,0,0,1,0
2018-10-19,433,2,Autumn,Yes,783,10.3,67,1.5,2000,0,0,0,0,1,0
2018-10-19,262,3,Autumn,Yes,653,9.8,68,1.7,2000,0,0,0,0,1,0
2018-10-19,184,4,Autumn,Yes,433,9.2,72,1.5,2000,0,0,0,0,1,0
2018-10-19,162,5,Autumn,Yes,262,8.5,74,1.3,2000,0,0,0,0,1,0
2018-10-19,491,6,Autumn,Yes,184,8.1,76,0.3,2000,0,0,0,0,1,0
2018-10-19,1188,7,Autumn,Yes,162,7.7,73,0,2000,0,0,0,0,1,1
2018-10-19,2113,8,Autumn,Yes,491,7.2,77,0.5,2000,0,0,0,0,1,1
2018-10-19,1191,9,Autumn,Yes,1188,7.3,72,0.4,2000,0,0,0,0,1,0
2018-10-19,850,10,Autumn,Yes,2113,7.9,63,0.6,2000,0.3,0,0,0,1,0
2018-10-19,981,11,Autumn,Yes,1191,11.1,53,1,2000,1.05,0,0,0,1,0
2018-10-19,1161,12,Autumn,Yes,850,13.8,44,1.5,1953,1.66,0,0,0,1,0
2018-10-19,1190,13,Autumn,Yes,981,16.4,35,1.1,2000,2.13,0,0,1,1,0
2018-10-19,1221,14,Autumn,Yes,1161,17.4,33,1.1,2000,2.39,0,0,1,1,0
2018-10-19,1390,15,Autumn,Yes,1190,18.9,33,1.8,2000,2.43,0,0,1,1,0
2018-10-19,1527,16,Autumn,Yes,1221,19.8,32,2.3,1978,2.25,0,0,1,1,0
2018-10-19,1939,17,Autumn,Yes,1390,19.7,30,3,1971,1.89,0,0,1,1,1
2018-10-19,2631,18,Autumn,Yes,1527,19.3,29,2.8,2000,1.34,0,0,1,1,1
2018-10-19,1769,19,Autumn,Yes,1939,18.5,35,2.2,2000,0.68,0,0,1,1,1
2018-10-19,1512,20,Autumn,Yes,2631,16.6,40,2.4,2000,0.11,0,0,1,1,0
2018-10-19,1457,21,Autumn,Yes,1769,15.3,53,2.4,2000,0,0,0,0,1,0
2018-10-19,1331,22,Autumn,Yes,1512,14.2,56,1.8,2000,0,0,0,0,1,0
2018-10-19,1018,23,Autumn,Yes,1457,13.3,56,1.1,2000,0,0,0,0,1,0
2018-10-20,891,0,Autumn,Yes,1331,12.3,65,1.7,2000,0,0,0,0,1,0
2018-10-20,774,1,Autumn,Yes,1018,11.7,70,1.7,2000,0,0,0,0,1,0
2018-10-20,522,2,Autumn,Yes,891,11.3,71,1.2,1997,0,0,0,0,0,0
2018-10-20,386,3,Autumn,Yes,774,10.9,72,0,1966,0,0,0,0,0,0
2018-10-20,246,4,Autumn,Yes,522,10.1,78,0.1,1887,0,0,0,0,0,0
2018-10-20,154,5,Autumn,Yes,386,9.5,77,0.4,1611,0,0,0,0,0,0
2018-10-20,219,6,Autumn,Yes,246,8.9,75,0.4,1877,0,0,0,0,0,0
2018-10-20,427,7,Autumn,Yes,154,8.1,76,0.6,1309,0,0,0,0,0,0
2018-10-20,784,8,Autumn,Yes,219,7.5,79,0.6,1025,0,0,0,0,0,0
2018-10-20,921,9,Autumn,Yes,427,7,82,0.5,867,0,0,0,0,0,0
2018-10-20,997,10,Autumn,Yes,784,7.8,70,1.4,1034,0.29,0,0,0,0,0
2018-10-20,1175,11,Autumn,Yes,921,10.4,60,1.3,1326,0.99,0,0,0,0,0
2018-10-20,1407,12,Autumn,Yes,997,13,49,0.5,1685,1.61,0,0,0,0,0
2018-10-20,1585,13,Autumn,Yes,1175,16.2,39,1.6,1580,2.05,0,0,1,0,0
2018-10-20,1649,14,Autumn,Yes,1407,17.7,33,2.2,1556,2.37,0,0,1,0,0
2018-10-20,1760,15,Autumn,Yes,1585,19.4,26,1.1,1942,2.45,0,0,1,0,0
2018-10-20,1813,16,Autumn,Yes,1649,20,22,1.6,1950,2.29,0,0,1,0,0
2018-10-20,1949,17,Autumn,Yes,1760,21.3,24,1.5,1832,1.91,0,0,1,0,0
2018-10-20,1707,18,Autumn,Yes,1813,20.9,20,2,1976,1.35,0,0,1,0,0
2018-10-20,1407,19,Autumn,Yes,1949,19.2,23,1.5,2000,0.62,0,0,1,0,0
2018-10-20,1270,20,Autumn,Yes,1707,16.6,41,2.4,1811,0.04,0,0,0,0,0
2018-10-20,1249,21,Autumn,Yes,1407,14.6,48,1.9,1998,0,0,0,0,0,0
2018-10-20,1141,22,Autumn,Yes,1270,13.7,51,1,1954,0,0,0,0,0,0
2018-10-20,922,23,Autumn,Yes,1249,13.3,55,2,1554,0,0,0,0,0,0
2018-10-21,848,0,Autumn,Yes,1141,12.7,58,0,1480,0,0,0,0,0,0
2018-10-21,622,1,Autumn,Yes,922,11.7,58,0,1567,0,0,0,0,0,0
2018-10-21,428,2,Autumn,Yes,848,11.2,62,0,1613,0,0,0,0,0,0
2018-10-21,342,3,Autumn,Yes,622,10.6,60,0.5,1642,0,0,0,0,0,0
2018-10-21,206,4,Autumn,Yes,428,9.8,63,0.6,1591,0,0,0,0,0,0
2018-10-21,146,5,Autumn,Yes,342,9.2,68,0.4,1538,0,0,0,0,0,0
2018-10-21,172,6,Autumn,Yes,206,8.8,71,0.9,1516,0,0,0,0,0,0
2018-10-21,315,7,Autumn,Yes,146,8.2,73,1.3,1305,0,0,0,0,0,0
2018-10-21,534,8,Autumn,Yes,172,7.6,75,0.6,1181,0,0,0,0,0,0
2018-10-21,679,9,Autumn,Yes,315,7.2,76,0.5,1113,0,0,0,0,0,0
2018-10-21,936,10,Autumn,Yes,534,7.9,67,1.1,1210,0.28,0,0,0,0,0
2018-10-21,1055,11,Autumn,Yes,679,10.5,56,1.2,1741,0.98,0,0,0,0,0
2018-10-21,1417,12,Autumn,Yes,936,13.4,46,0.8,1718,1.61,0,0,0,0,0
2018-10-21,1519,13,Autumn,Yes,1055,16.8,38,1.5,1326,2.07,0,0,1,0,0
2018-10-21,1642,14,Autumn,Yes,1417,18.4,28,1.9,1690,2.33,0,0,1,0,0
2018-10-21,1891,15,Autumn,Yes,1519,19.3,24,1.5,1745,2.4,0,0,1,0,0
2018-10-21,1976,16,Autumn,Yes,1642,20.1,23,2.3,1896,2.23,0,0,1,0,0
2018-10-21,1883,17,Autumn,Yes,1891,20.9,23,1.5,1892,1.87,0,0,1,0,0
2018-10-21,1618,18,Autumn,Yes,1976,20.2,24,2.5,1881,1.31,0,0,1,0,0
2018-10-21,1464,19,Autumn,Yes,1883,18.8,24,2.1,2000,0.63,0,0,1,0,0
2018-10-21,1306,20,Autumn,Yes,1618,16.2,41,1.4,1907,0.06,0,0,0,0,0
2018-10-21,1158,21,Autumn,Yes,1464,14.9,46,1.4,1455,0,0,0,0,0,0
2018-10-21,1025,22,Autumn,Yes,1306,13.8,52,1.6,1341,0,0,0,0,0,0
2018-10-21,724,23,Autumn,Yes,1158,13,49,1,1702,0,0,0,0,0,0
2018-10-22,623,0,Autumn,Yes,1025,12.2,57,0,1544,0,0,0,0,0,0
2018-10-22,372,1,Autumn,Yes,724,11.8,56,0,1655,0,0,0,0,0,0
2018-10-22,253,2,Autumn,Yes,623,11.4,56,0.2,1778,0,0,0,0,1,0
2018-10-22,175,3,Autumn,Yes,372,10.7,57,0.9,1828,0,0,0,0,1,0
2018-10-22,110,4,Autumn,Yes,253,10.5,57,0.2,1837,0,0,0,0,1,0
2018-10-22,202,5,Autumn,Yes,175,10.2,60,1,1796,0,0,0,0,1,0
2018-10-22,513,6,Autumn,Yes,110,10,62,0.6,1759,0,0,0,0,1,0
2018-10-22,1244,7,Autumn,Yes,202,9.4,65,0.8,1659,0,0,0,0,1,1
2018-10-22,2111,8,Autumn,Yes,513,9.2,65,0.8,1689,0,0,0,0,1,1
2018-10-22,1104,9,Autumn,Yes,1244,8.9,67,0.8,1557,0,0,0,0,1,0
2018-10-22,817,10,Autumn,Yes,2111,9.7,58,0.6,1559,0.22,0,0,0,1,0
2018-10-22,941,11,Autumn,Yes,1104,11.9,50,1.1,1529,0.75,0,0,0,1,0
2018-10-22,1034,12,Autumn,Yes,817,14.6,43,0.7,1339,1.35,0,0,0,1,0
2018-10-22,1064,13,Autumn,Yes,941,16.7,37,0.7,1074,1.74,0,0,1,1,0
2018-10-22,1122,14,Autumn,Yes,1034,18.2,34,1,758,2.03,0,0,1,1,0
2018-10-22,1167,15,Autumn,Yes,1064,19.4,35,1.2,678,1.73,0,0,1,1,0
2018-10-22,1464,16,Autumn,Yes,1122,20.6,30,2.2,839,1.69,0,0,1,1,0
2018-10-22,1904,17,Autumn,Yes,1167,20.2,31,1.6,855,1.25,0,0,1,1,1
2018-10-22,2613,18,Autumn,Yes,1464,19.7,34,1.6,688,0.88,0,0,1,1,1
2018-10-22,1860,19,Autumn,Yes,1904,18.9,35,1.7,720,0.41,0,0,1,1,1
2018-10-22,1593,20,Autumn,Yes,2613,17.3,43,0.9,783,0.08,0,0,0,1,0
2018-10-22,1513,21,Autumn,Yes,1860,15.6,44,1.5,828,0,0,0,0,1,0
2018-10-22,1360,22,Autumn,Yes,1593,14.5,51,1.4,751,0,0,0,0,1,0
2018-10-22,916,23,Autumn,Yes,1513,13.4,56,0.7,758,0,0,0,0,1,0
2018-10-23,726,0,Autumn,Yes,1360,12.7,60,0,680,0,0,0,0,1,0
2018-10-23,547,1,Autumn,Yes,916,12,59,0.4,685,0,0,0,0,1,0
2018-10-23,356,2,Autumn,Yes,726,11.6,61,0.7,673,0,0,0,0,1,0
2018-10-23,243,3,Autumn,Yes,547,11.1,62,0.2,666,0,0,0,0,1,0
2018-10-23,170,4,Autumn,Yes,356,10.6,68,0.9,603,0,0,0,0,1,0
2018-10-23,193,5,Autumn,Yes,243,10.1,70,1.1,606,0,0,0,0,1,0
2018-10-23,456,6,Autumn,Yes,170,10,73,0.9,622,0,0,0,0,1,0
2018-10-23,839,7,Autumn,Yes,193,10,73,0.5,593,0,0,0,0,1,1
2018-10-23,1423,8,Autumn,Yes,456,9.9,75,1,560,0,0,0,0,1,1
2018-10-23,1026,9,Autumn,Yes,839,10.4,71,0.6,557,0,0,0,0,1,0
2018-10-23,735,10,Autumn,Yes,1423,11,78,0.8,412,0.03,0,0,0,1,0
2018-10-23,81,11,Autumn,Yes,1026,11.7,77,0.8,394,0.25,0,0,0,1,0
2018-10-23,363,12,Autumn,Yes,735,13.8,65,1.1,475,1.06,0,0,0,1,0
2018-10-23,652,13,Autumn,Yes,81,13,70,5,989,0.5,0,0,0,1,0
2018-10-23,837,14,Autumn,Yes,363,11.5,90,1.2,973,0.06,5,0,0,1,0
2018-10-23,1010,15,Autumn,Yes,652,13.5,82,0.8,962,1.33,0,0,0,1,0
2018-10-23,1294,16,Autumn,Yes,837,15.1,71,0.9,973,1.62,0,0,0,1,0
2018-10-23,1604,17,Autumn,Yes,1010,16.6,68,1.5,955,1.55,0,0,0,1,1
2018-10-23,2415,18,Autumn,Yes,1294,16.1,70,1.3,898,0.83,0,0,0,1,1
2018-10-23,1685,19,Autumn,Yes,1604,15.7,63,3.2,1118,0.39,0,0,0,1,1
2018-10-23,1433,20,Autumn,Yes,2415,14.5,71,2.1,1235,0.06,0,0,0,1,0
2018-10-23,1380,21,Autumn,Yes,1685,14,70,1.6,1265,0,0,0,0,1,0
2018-10-23,1257,22,Autumn,Yes,1433,13.6,70,1.4,1392,0,0,0,0,1,0
2018-10-23,876,23,Autumn,Yes,1380,12.6,70,1.2,1425,0,0,0,0,1,0
2018-10-24,708,0,Autumn,Yes,1257,12.3,73,0.9,1392,0,0,0,0,1,0
2018-10-24,573,1,Autumn,Yes,876,11.2,78,0.5,802,0,0,0,0,1,0
2018-10-24,371,2,Autumn,Yes,708,10.8,80,1,1151,0,0,0,0,1,0
2018-10-24,249,3,Autumn,Yes,573,10.2,84,1.2,1036,0,0,0,0,1,0
2018-10-24,162,4,Autumn,Yes,371,9.5,87,1,919,0,0,0,0,1,0
2018-10-24,164,5,Autumn,Yes,249,9.4,85,1.6,983,0,0,0,0,1,0
2018-10-24,453,6,Autumn,Yes,162,9,87,0.6,972,0,0,0,0,1,0
2018-10-24,1165,7,Autumn,Yes,164,8.5,87,1.2,1046,0,0,0,0,1,1
2018-10-24,2108,8,Autumn,Yes,453,8.1,88,0.9,831,0,0,0,0,1,1
2018-10-24,1151,9,Autumn,Yes,1165,7.8,90,0.6,763,0,0,0,0,1,0
2018-10-24,811,10,Autumn,Yes,2108,8.1,85,1.2,772,0.26,0,0,0,1,0
2018-10-24,940,11,Autumn,Yes,1151,10.1,72,1.1,728,0.9,0,0,0,1,0
2018-10-24,1126,12,Autumn,Yes,811,13,63,0.9,854,1.5,0,0,0,1,0
2018-10-24,1106,13,Autumn,Yes,940,15.7,53,1,1172,1.99,0,0,0,1,0
2018-10-24,1150,14,Autumn,Yes,1126,16.8,48,1.6,1673,2.1,0,0,0,1,0
2018-10-24,1161,15,Autumn,Yes,1106,17.2,43,2.3,1835,1.68,0,0,0,1,0
2018-10-24,1492,16,Autumn,Yes,1150,17.6,39,2.5,1964,1.63,0,0,1,1,0
2018-10-24,1904,17,Autumn,Yes,1161,18,40,3,1808,1.71,0,0,1,1,1
2018-10-24,2612,18,Autumn,Yes,1492,18.2,42,1.3,1976,1.22,0,0,0,1,1
2018-10-24,1827,19,Autumn,Yes,1904,17,47,2.2,1989,0.59,0,0,0,1,1
2018-10-24,1556,20,Autumn,Yes,2612,15.1,53,1.7,2000,0.06,0,0,0,1,0
2018-10-24,1464,21,Autumn,Yes,1827,13.9,61,1.9,2000,0,0,0,0,1,0
2018-10-24,1281,22,Autumn,Yes,1556,13.1,63,0.4,2000,0,0,0,0,1,0
2018-10-24,884,23,Autumn,Yes,1464,12.1,67,1,1977,0,0,0,0,1,0
2018-10-25,729,0,Autumn,Yes,1281,11.6,71,0.2,1858,0,0,0,0,1,0
2018-10-25,572,1,Autumn,Yes,884,11,74,0.1,1817,0,0,0,0,1,0
2018-10-25,421,2,Autumn,Yes,729,10.5,75,0.3,1800,0,0,0,0,1,0
2018-10-25,266,3,Autumn,Yes,572,10,78,0.4,1669,0,0,0,0,1,0
2018-10-25,161,4,Autumn,Yes,421,9.1,79,0.5,1625,0,0,0,0,1,0
2018-10-25,193,5,Autumn,Yes,266,9.1,79,0.2,1689,0,0,0,0,1,0
2018-10-25,450,6,Autumn,Yes,161,8.5,83,1.2,1577,0,0,0,0,1,0
2018-10-25,1251,7,Autumn,Yes,193,7.8,85,0.9,1542,0,0,0,0,1,1
2018-10-25,2070,8,Autumn,Yes,450,7.5,86,1.3,1301,0,0,0,0,1,1
2018-10-25,1168,9,Autumn,Yes,1251,7.3,85,1.4,1039,0,0,0,0,1,0
2018-10-25,779,10,Autumn,Yes,2070,7.9,76,1.2,1290,0.25,0,0,0,1,0
2018-10-25,956,11,Autumn,Yes,1168,10.3,64,1,1544,0.91,0,0,0,1,0
2018-10-25,1188,12,Autumn,Yes,779,13.4,53,1.1,1768,1.53,0,0,0,1,0
2018-10-25,1154,13,Autumn,Yes,956,16.4,43,0.7,1713,1.96,0,0,0,1,0
2018-10-25,1192,14,Autumn,Yes,1188,18.2,37,1.4,1861,2.25,0,0,1,1,0
2018-10-25,1275,15,Autumn,Yes,1154,19.4,32,1.1,1787,2.31,0,0,1,1,0
2018-10-25,1528,16,Autumn,Yes,1192,20.6,31,1.4,1562,1.7,0,0,1,1,0
2018-10-25,1961,17,Autumn,Yes,1275,20.6,32,1.4,1651,1.4,0,0,1,1,1
2018-10-25,2632,18,Autumn,Yes,1528,20.4,32,0.9,1720,0.84,0,0,1,1,1
2018-10-25,1968,19,Autumn,Yes,1961,19.2,36,0.7,1643,0.38,0,0,1,1,1
2018-10-25,1596,20,Autumn,Yes,2632,17.3,39,1.3,1641,0.03,0,0,1,1,0
2018-10-25,1513,21,Autumn,Yes,1968,16.4,47,1,1694,0,0,0,0,1,0
2018-10-25,1316,22,Autumn,Yes,1596,15.3,50,0.5,1647,0,0,0,0,1,0
2018-10-25,919,23,Autumn,Yes,1513,14.5,50,0.7,1741,0,0,0,0,1,0
2018-10-26,753,0,Autumn,Yes,1316,13.6,56,1,1611,0,0,0,0,1,0
2018-10-26,629,1,Autumn,Yes,919,12.5,59,0.8,1602,0,0,0,0,1,0
2018-10-26,434,2,Autumn,Yes,753,12.5,57,0.9,1877,0,0,0,0,1,0
2018-10-26,327,3,Autumn,Yes,629,12.7,56,1.2,1952,0,0,0,0,1,0
2018-10-26,185,4,Autumn,Yes,434,12.8,59,0.9,1804,0,0,0,0,1,0
2018-10-26,178,5,Autumn,Yes,327,12.8,57,0.5,1715,0,0,0,0,1,0
2018-10-26,376,6,Autumn,Yes,185,12.6,60,0.6,1648,0,0,0,0,1,0
2018-10-26,556,7,Autumn,Yes,178,12.4,60,0.8,1563,0,0,0,0,1,1
2018-10-26,556,8,Autumn,Yes,376,12.6,64,1.3,1348,0,0,0,0,1,1
2018-10-26,144,9,Autumn,Yes,556,12.6,63,0.8,1265,0,0,0,0,1,0
2018-10-26,191,10,Autumn,Yes,556,12.1,81,0.8,706,0,0.5,0,0,1,0
2018-10-26,54,11,Autumn,Yes,144,12,86,0.8,405,0.07,0.5,0,0,1,0
2018-10-26,29,12,Autumn,Yes,191,12.9,84,1,534,0.27,0,0,0,1,0
2018-10-26,18,13,Autumn,Yes,54,12.4,87,1,317,0.24,1,0,0,1,0
2018-10-26,147,14,Autumn,Yes,29,12.4,90,1.1,297,0.19,1,0,0,1,0
2018-10-26,576,15,Autumn,Yes,18,12.6,87,2.3,539,0.13,1.5,0,0,1,0
2018-10-26,900,16,Autumn,Yes,147,12.7,95,1.9,255,0.09,5.5,0,0,1,0
2018-10-26,1386,17,Autumn,Yes,576,14,87,1.2,1482,0.68,1,0,0,1,1
2018-10-26,1882,18,Autumn,Yes,900,14.5,81,1.8,1588,0.78,0,0,0,1,1
2018-10-26,1228,19,Autumn,Yes,1386,14.3,77,2.9,1966,0.5,0,0,0,1,1
2018-10-26,1003,20,Autumn,Yes,1882,13.1,74,1.6,1989,0.05,0,0,0,1,0
2018-10-26,542,21,Autumn,Yes,1228,12.9,66,2.5,1997,0,0,0,0,1,0
2018-10-26,680,22,Autumn,Yes,1003,12.2,67,5.4,1956,0,0,0,0,1,0
2018-10-26,603,23,Autumn,Yes,542,10.6,70,2.4,2000,0,0,0,0,1,0
2018-10-27,640,0,Autumn,Yes,680,10.5,72,2.4,2000,0,0,0,0,1,0
2018-10-27,585,1,Autumn,Yes,603,10.2,64,3.9,2000,0,0,0,0,1,0
2018-10-27,478,2,Autumn,Yes,640,9.9,65,3.2,2000,0,0,0,0,0,0
2018-10-27,346,3,Autumn,Yes,585,9.9,62,3.5,2000,0,0,0,0,0,0
2018-10-27,233,4,Autumn,Yes,478,9.5,58,3,2000,0,0,0,0,0,0
