id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9268851380,2015-04-03,461000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068
7625703007,2014-10-14,271115,2,1.5,830,1325,2,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485
7202280580,2015-01-06,653000,4,2.5,3120,5137,2,0,0,3,7,3120,0,2003,0,98053,47.6842,-122.04,2755,5137
1972202187,2014-10-24,565000,3,2.5,1870,1058,3,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136
2767600985,2014-12-04,529950,3,2.25,1240,1250,3,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250
5631501202,2015-03-26,585000,4,2.5,2820,5612,2,0,0,3,9,2820,0,2007,0,98028,47.7477,-122.236,1620,14881
1972200556,2014-07-03,609000,3,1.75,1630,1526,3,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1274
301400930,2014-06-18,267000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,0,98002,47.3454,-122.214,1584,2800
9265880040,2014-05-09,557000,4,2.5,2840,4500,2,0,0,3,8,2840,0,2012,0,98028,47.7678,-122.237,2840,4939
7853280610,2014-11-17,709950,4,3.25,3910,6293,2,0,0,3,9,3130,780,2006,0,98065,47.5389,-121.86,4410,6015
1972200847,2014-07-18,625000,3,2.5,1730,1301,3,0,0,3,9,1730,0,2011,0,98103,47.653,-122.352,1330,1240
8562790940,2014-12-23,599000,3,2.75,1840,2060,2,0,0,3,10,1700,140,2013,0,98027,47.53,-122.073,2590,2680
1623089165,2015-05-06,920000,4,3.75,4030,503989,2,0,0,3,10,4030,0,2008,0,98045,47.4807,-121.795,2110,71874
6788200596,2014-10-16,1285000,4,3.5,3440,3800,3,0,0,3,9,3440,0,2014,0,98112,47.6408,-122.307,1760,3800
1760650610,2015-03-30,324500,4,2.5,2110,3825,2,0,0,3,7,2110,0,2012,0,98042,47.3602,-122.082,2110,3825
7853360850,2015-01-16,471500,3,2.5,2430,5866,2,0,0,3,7,2430,0,2009,0,98065,47.5158,-121.871,2380,5866
2526069092,2014-08-08,1015000,4,3.75,4690,207141,2,0,0,3,10,4030,660,2007,0,98019,47.7072,-121.983,2890,200527
2424059061,2014-11-11,998000,4,3.5,3500,43560,2,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545
7661600206,2015-01-29,262000,4,2.5,2070,8685,2,0,0,3,7,2070,0,2006,0,98188,47.4697,-122.267,2170,9715
8149600065,2015-04-01,844000,4,3.5,3350,6350,2,0,2,3,8,2610,740,2009,0,98116,47.5602,-122.39,1820,6350
6666830120,2014-06-24,745641,4,2.5,2440,4850,2,0,0,3,8,2440,0,2013,0,98052,47.7043,-122.114,2970,5450
3034200087,2014-12-12,659950,5,3,3010,7357,2,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050
255450410,2014-08-04,339989,3,2.5,2060,4200,2,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.018,2370,4200
3438501327,2015-05-04,352500,2,2.5,1570,2399,2,0,0,3,7,1180,390,2009,0,98106,47.5488,-122.364,1590,2306
9828702389,2014-05-13,525000,3,2.5,1580,1161,2,0,0,3,8,1010,570,2008,0,98112,47.6206,-122.299,1680,1177
8691440330,2014-09-29,1138990,5,3.5,4280,6530,2,0,3,3,10,4280,0,2014,0,98075,47.5941,-121.973,3960,6863
1085623740,2014-08-12,491000,5,3.5,2815,4900,2,0,0,3,9,2815,0,2011,0,98030,47.3424,-122.179,2798,4900
1424069110,2014-07-18,675000,4,2.5,2620,6114,2,0,0,3,9,2620,0,2011,0,98029,47.5603,-122.013,2620,5808
993001914,2015-01-06,344000,3,2.25,1250,1033,3,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150
9211010220,2014-11-04,530000,4,2.5,3250,4500,2,0,0,3,8,3250,0,2008,0,98059,47.4944,-122.15,3030,4598
2143701015,2014-12-10,290500,4,3.25,2510,7686,2,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732
6056111430,2015-01-13,335000,2,1.75,1270,1685,2,0,0,3,8,1270,0,2012,0,98108,47.5646,-122.295,1270,1843
1925059254,2015-05-07,2998000,5,4,6670,16481,2,0,0,3,12,4960,1710,2007,0,98004,47.6409,-122.221,4800,16607
3278606200,2014-09-19,379000,3,2.5,1580,3075,2,0,0,3,8,1580,0,2013,0,98126,47.545,-122.368,1710,2934
3126049501,2014-07-17,385000,3,1.5,1360,2030,3,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167
4305600360,2015-02-25,500012,4,2.5,2400,9612,1,0,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.127,2430,5539
6632300212,2014-05-05,366750,3,3,1571,2017,3,0,0,3,8,1571,0,2008,0,98125,47.7338,-122.309,1520,1497
1189000492,2014-06-06,405000,2,2,1405,1073,2,0,0,3,8,1140,265,2007,0,98122,47.612,-122.295,1405,3000
3319500628,2015-02-12,356999,3,1.5,1010,1546,2,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517
2436700625,2015-04-17,590000,2,2.5,1450,1281,2,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281
3679400474,2014-11-04,294000,3,1.75,1420,1361,2,0,0,3,7,960,460,2014,0,98108,47.5684,-122.314,1340,1343
7203190110,2015-04-26,731500,4,2.5,2650,4644,2,0,0,3,8,2650,0,2013,0,98053,47.6945,-122.018,2640,5099
1853080850,2014-06-06,837219,5,2.75,3030,7679,2,0,0,3,9,3030,0,2014,0,98074,47.593,-122.057,3080,6341
1125079111,2015-04-15,1600000,4,5.5,6530,871200,2,0,2,3,11,6530,0,2008,0,98014,47.664,-121.878,1280,858132
518500610,2014-06-16,798800,3,2.75,2670,3738,1,0,0,3,10,1720,950,2013,0,98056,47.5299,-122.203,2610,3734
293670040,2014-10-08,482500,2,2.5,1170,809,2,0,0,3,9,1170,0,2007,0,98103,47.6875,-122.339,1170,1121
3303970100,2015-03-06,820000,4,2.5,3260,26772,2,0,0,3,9,3260,0,2007,0,98027,47.5115,-122.031,3260,14491
3834000594,2014-07-11,319000,3,1.5,1480,1722,3,0,0,3,7,1480,0,2007,0,98125,47.728,-122.292,1480,5764
3342100569,2014-08-13,950000,3,2.5,2700,6947,2,0,3,3,9,2700,0,2013,0,98056,47.5172,-122.208,2500,6947
7237501380,2015-05-07,1267500,4,3.5,4640,13404,2,0,0,3,10,4640,0,2007,0,98059,47.531,-122.134,4690,13590
2325300093,2014-07-07,378000,3,2.5,1601,2491,3,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156
9808100150,2015-04-02,3345000,5,3.75,5350,15360,1,0,1,3,11,3040,2310,2008,0,98004,47.648,-122.218,3740,15940
3332500085,2014-10-27,489950,3,2.5,2540,5237,2,0,0,3,8,2540,0,2011,0,98118,47.5492,-122.276,1800,4097
3869900150,2015-04-27,345000,2,1.75,1030,1106,2,0,0,3,7,765,265,2006,0,98136,47.5397,-122.387,1030,1066
2011400401,2015-02-26,510000,3,2.5,2730,7136,2,0,0,3,8,2730,0,2012,0,98198,47.3938,-122.321,2130,8932
9578501030,2014-07-29,432500,4,2.5,3172,5033,2,0,0,3,8,3172,0,2014,0,98023,47.2961,-122.348,2704,5232
8029770410,2015-04-20,650000,4,2.5,3160,8530,2,0,0,3,9,3160,0,2006,0,98059,47.5075,-122.148,3160,6460
6639900242,2014-10-03,750000,4,2.5,2850,12429,2,0,0,3,9,2850,0,2008,0,98033,47.6915,-122.177,2540,12000
2919700735,2015-04-27,870000,4,3.5,2780,3100,2,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600
8691440410,2014-12-15,900000,4,3.5,3860,6543,2,0,0,3,10,3860,0,2014,0,98075,47.5934,-121.974,3760,6888
2902201301,2014-12-16,664950,2,1.75,1180,900,2,0,0,3,10,780,400,2014,0,98102,47.6395,-122.329,1380,3610
291310150,2014-06-02,391000,3,2.25,1410,1290,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1490,1380
323079101,2015-01-23,1800000,4,3.5,6370,205603,2,0,0,3,12,6370,0,2008,0,98027,47.5016,-121.905,1490,33580
5057100110,2015-05-14,479349,5,3,3223,6371,2,0,0,3,9,3223,0,2014,0,98042,47.3584,-122.163,1979,9008
9268850940,2014-12-23,661000,4,3.25,2600,2074,2,0,0,3,8,2150,450,2011,0,98027,47.5402,-122.028,2510,2074
993000315,2014-10-02,379000,3,3.25,1380,1234,3,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282
9268851800,2014-05-05,415000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2010,0,98027,47.5401,-122.027,1620,1299
4310702837,2014-12-01,375000,3,3.25,1370,1227,3,0,0,3,8,1370,0,2007,0,98103,47.6964,-122.341,1370,1236
4310703083,2014-05-23,355000,3,2,1220,1186,3,0,0,3,8,1220,0,2007,0,98103,47.6972,-122.341,1280,1251
1890000166,2014-09-05,540000,3,2.5,1280,1889,3,0,0,3,8,1280,0,2009,0,98105,47.6619,-122.324,1450,1889
7904700146,2014-07-24,290000,2,1.5,770,850,2,0,0,3,7,770,0,2006,0,98116,47.5644,-122.388,1350,915
1931300308,2014-05-20,500000,3,2.5,1210,1200,3,0,0,3,8,1210,0,2008,0,98103,47.6543,-122.345,1210,1200
8091670730,2014-09-02,416000,4,2.5,2890,6322,2,0,0,3,8,2890,0,2011,0,98038,47.3494,-122.044,2380,5738
3278612370,2014-08-11,349900,3,2.5,1580,2765,2,0,0,3,8,1580,0,2011,0,98126,47.5444,-122.369,1580,1820
7600065,2014-06-05,465000,3,2.25,1530,1245,2,0,0,3,9,1050,480,2014,0,98122,47.6018,-122.297,1530,2307
3630200900,2014-06-30,950000,4,2.5,3670,7680,2.5,0,0,3,10,3670,0,2007,0,98029,47.5401,-121.993,3130,6112
3278611450,2015-03-26,496800,4,2.25,1850,2340,2.5,0,0,3,8,1850,0,2014,0,98126,47.543,-122.372,1850,2340
2026049184,2015-03-20,680000,4,2.5,2440,6581,2,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432
9103000455,2015-04-24,920000,4,3.25,2190,4265,2,0,0,3,9,1540,650,2015,0,98122,47.6178,-122.29,1730,4265
8691440220,2015-02-02,1289990,5,4,4360,8030,2,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185
7202300540,2014-07-01,825000,4,2.75,3990,6637,2,0,0,3,9,3990,0,2003,0,98053,47.6835,-122.045,3500,7074
1453601038,2014-10-02,292000,3,2.5,1270,1283,3,0,0,3,7,1270,0,2007,0,98125,47.7209,-122.291,1270,1512
9211010330,2015-04-09,576000,4,2.5,3340,6924,2,0,0,3,8,3340,0,2009,0,98059,47.495,-122.149,3030,6119
1972201773,2015-03-13,670000,2,2,1500,761,3,0,3,3,8,1500,0,2008,0,98103,47.6522,-122.346,1360,1527
7974200948,2014-05-20,953007,4,3.5,3120,5086,2,0,0,3,9,2480,640,2008,0,98115,47.6762,-122.288,1880,5092
2700200040,2015-02-23,399000,4,2.5,2480,4334,2,0,0,3,8,2480,0,2012,0,98038,47.3826,-122.036,2480,5632
7625702264,2015-04-27,399000,2,2,1110,1155,3,0,0,3,7,980,130,2008,0,98136,47.5496,-122.388,1110,1089
2428100100,2014-11-17,847093,4,2.75,2760,5670,2,0,0,3,10,2760,0,2014,0,98075,47.5819,-122.047,2760,6600
1176001123,2015-02-06,599950,3,2.5,1510,1493,3,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357
3052700472,2014-08-13,499000,3,2.5,1460,1614,2,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402
1623089086,2014-10-15,760000,4,2.75,3980,285318,2,0,2,3,9,3980,0,2006,0,98045,47.4803,-121.795,2100,105415
2311400145,2014-10-29,1699990,4,3.75,3320,8234,2,0,0,3,10,3320,0,2014,0,98004,47.5963,-122.2,1560,8240
8895800090,2014-05-12,1033890,4,3.25,3270,5187,2,0,0,3,9,3110,160,2014,0,98052,47.6966,-122.133,3600,5825
847100021,2014-05-20,515000,4,2.5,2670,8765,2,0,0,3,9,2670,0,2006,0,98059,47.4876,-122.146,2880,8765
291310120,2014-12-09,355000,3,2.25,1410,1332,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1445,1290
301401390,2014-08-05,319900,4,2.75,2475,4000,2,0,0,3,7,2475,0,2014,0,98002,47.3452,-122.21,2166,4000
7519001068,2014-05-27,460000,3,3.5,1600,1431,2,0,0,3,8,1240,360,2006,0,98117,47.6865,-122.363,1500,4120
7203101590,2015-01-08,305000,2,1,1290,3383,2,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2828
7299600530,2015-03-17,280000,3,2.5,1608,4818,2,0,0,3,8,1608,0,2012,0,98092,47.2583,-122.203,2009,5200
7625703357,2015-02-27,394950,2,2.25,1300,2104,2,0,0,3,8,1010,290,2011,0,98136,47.5477,-122.388,1430,1850
7889601270,2014-08-21,382000,4,3.5,2530,3000,2,0,0,3,8,1850,680,2014,0,98146,47.4919,-122.336,1470,6000
4083306553,2015-04-22,560000,3,2.5,1390,1411,3,0,0,3,8,1390,0,2008,0,98103,47.6485,-122.334,1350,1266
9828701508,2014-05-20,772000,3,2.25,1640,1204,3,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.297,1630,3136
8946390150,2014-07-22,324950,4,2.5,2229,5723,2,0,0,3,7,2229,0,2012,0,98032,47.3693,-122.286,2738,5742
8648900040,2014-07-09,530000,3,2.5,1790,3078,2,0,0,3,8,1790,0,2010,0,98027,47.5638,-122.094,1890,3078
4092300211,2014-10-24,384000,3,2.25,990,736,2.5,0,0,3,8,880,110,2009,0,98105,47.6605,-122.319,1030,1201
3343902510,2014-06-11,719950,5,2.75,3240,6863,2,0,0,3,10,3240,0,2013,0,98056,47.5033,-122.193,2360,6002
2919700107,2014-08-11,319950,2,2.5,1280,819,2,0,0,3,8,1060,220,2006,0,98103,47.6905,-122.364,1290,2900
2781280230,2015-01-28,292000,3,2.5,1610,3848,2,0,0,3,8,1610,0,2006,0,98055,47.4497,-122.188,1610,3049
3232200085,2015-04-28,1500000,6,3.5,3670,3959,2,0,0,3,10,2410,1260,2008,0,98119,47.6356,-122.373,2060,3625
1972200259,2014-05-07,425000,2,2.5,1150,1027,3,0,0,3,8,1150,0,2008,0,98103,47.6534,-122.356,1360,1210
1926059236,2014-10-10,799950,5,3.75,3760,4702,2,0,0,3,9,2780,980,2014,0,98034,47.7202,-122.223,2950,5981
2768200210,2014-08-25,499000,2,2.5,1320,1157,2,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519
3304300210,2015-03-27,572000,4,2.75,2700,7992,2,0,0,3,9,2700,0,2012,0,98059,47.4831,-122.135,2840,7992
9826700930,2014-07-22,459000,2,2,1480,804,3,0,0,3,8,1480,0,2008,0,98122,47.602,-122.308,1380,1751
9385200042,2015-03-18,529500,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352
3876590090,2014-09-09,374500,4,2.5,3135,5811,2,0,0,3,9,3135,0,2005,0,98092,47.3263,-122.18,3008,5799
2902200142,2014-06-05,584000,3,2.5,1480,1485,2,0,0,3,8,1280,200,2007,0,98102,47.6376,-122.326,1470,1277
8085400401,2015-01-15,1898000,4,4.5,4020,9656,2,0,0,3,10,4020,0,2007,0,98004,47.6358,-122.207,1960,9520
2902200237,2014-07-07,505000,2,2.25,1060,1209,2,0,0,3,8,940,120,2006,0,98102,47.6369,-122.327,1300,1169
7658600082,2014-11-14,565000,2,2.5,1950,2457,3,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,1650,1639
6891100330,2015-03-25,799000,4,2.75,3340,5677,2,0,0,3,9,3340,0,2011,0,98052,47.709,-122.118,3240,5643
6821102367,2015-04-29,547000,3,2.5,1570,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,1596
1900600015,2015-02-27,550000,3,2.5,1930,6604,2,0,0,3,7,1930,0,2014,0,98166,47.4692,-122.351,910,6604
1545808120,2014-09-18,250000,3,2,1590,8100,1,0,0,3,7,1060,530,1996,0,98038,47.3611,-122.047,1590,8100
2126059294,2015-01-05,960000,4,4.5,3720,7746,2,0,0,3,10,3720,0,2014,0,98034,47.7323,-122.165,3080,11067
1370800515,2014-10-30,2950000,4,4.25,4470,5884,2,0,1,3,11,3230,1240,2010,0,98199,47.6387,-122.405,2570,6000
3319500334,2015-03-27,441000,2,1,1290,1289,2,0,0,3,7,1030,260,2005,0,98144,47.6006,-122.305,1290,1332
301400940,2015-04-07,265000,3,2.25,1489,2800,2,0,0,3,7,1489,0,2012,0,98002,47.3454,-122.214,1584,2800
2722069077,2015-04-09,430000,3,2.5,2075,39553,1,0,0,3,7,2075,0,2012,0,98038,47.3601,-122.032,1960,9047
8943600720,2014-06-17,286800,3,2.5,1413,3600,2,0,0,3,8,1413,0,2011,0,98031,47.4222,-122.193,2150,3869
7660100236,2015-04-16,375000,3,2.5,1300,1362,2,0,0,3,8,880,420,2008,0,98144,47.5893,-122.317,1300,1251
1773100921,2014-12-15,312500,3,3.25,1480,983,2,0,0,3,8,1180,300,2013,0,98106,47.5555,-122.363,1330,1062
8679200100,2015-01-07,850000,4,2.75,3320,5559,2,0,0,3,9,3320,0,2012,0,98075,47.5607,-122.031,3400,6854
3654200039,2015-03-25,390500,3,2.25,1530,1279,2,0,0,3,7,1116,414,2007,0,98177,47.7035,-122.357,1320,1427
2771602428,2014-10-29,455000,3,2.5,1180,932,3,0,0,3,8,1180,0,2010,0,98119,47.638,-122.375,1180,2632
1225039067,2015-04-06,455000,2,2,1190,1303,2,0,0,3,8,800,390,2009,0,98107,47.6675,-122.368,1670,2425
625049359,2014-12-03,515000,3,2.25,1300,1180,3,0,0,3,8,1300,0,2008,0,98103,47.6871,-122.339,1300,1174
3278606050,2015-04-01,362500,3,3.5,1710,2212,2,0,0,3,7,1400,310,2013,0,98126,47.5459,-122.368,1580,2212
5112800291,2014-09-24,460000,3,2.5,2390,47480,2,0,0,3,9,2390,0,2007,0,98058,47.4517,-122.084,1720,44866
7853360300,2014-09-04,540000,4,3.5,3510,6005,2,0,0,3,8,2750,760,2010,0,98065,47.5168,-121.87,3090,5866
6056111063,2014-07-31,230000,3,1.75,1140,1165,2,0,0,3,8,1140,0,2014,0,98108,47.5638,-122.295,1150,1552
2767704649,2014-09-29,425000,2,2.5,1320,1329,2,0,0,3,8,1180,140,2007,0,98107,47.6728,-122.374,1490,5000
7683800205,2014-05-19,298450,5,3,2100,9752,1,0,0,3,8,1200,900,2007,0,98003,47.3341,-122.304,1270,10200
9406530150,2014-12-22,344000,4,2.5,2400,4848,2,0,0,3,8,2400,0,2004,0,98038,47.3626,-122.04,1980,5199
2979800409,2014-05-05,416286,3,2.5,1408,989,3,0,0,3,8,1408,0,2005,0,98115,47.6856,-122.315,1408,1342
1085622540,2015-02-23,379500,4,2.5,2560,5102,2,0,0,3,8,2560,0,2013,0,98092,47.3404,-122.181,2586,5059
4310701421,2014-06-17,350000,2,2.5,1260,1347,3,0,0,3,8,1260,0,2005,0,98103,47.6994,-122.341,1260,1356
2895800770,2015-04-08,258800,2,1.75,1290,1624,2,0,0,3,8,1290,0,2014,0,98106,47.5171,-122.347,1410,1963
3034200067,2014-12-18,620000,4,2.5,2730,9260,2,0,0,3,8,2730,0,2008,0,98133,47.7222,-122.331,2730,7357
3438501320,2014-05-02,295000,2,2.5,1630,1368,2,0,0,3,7,1280,350,2009,0,98106,47.5489,-122.363,1590,2306
8691450120,2015-02-27,908990,4,2.75,3530,6844,2,0,0,3,10,3530,0,2014,0,98075,47.5975,-121.985,3530,10038
6306810110,2014-11-17,485230,4,2.5,2714,12558,2,0,0,3,9,2714,0,2014,0,98031,47.3522,-122.201,2873,8269
3629990110,2014-06-11,475000,3,2.25,1630,2520,2,0,0,3,7,1630,0,2005,0,98029,47.5493,-121.998,1630,3131
715010110,2014-08-04,1240420,5,3.25,5790,13726,2,0,3,3,10,4430,1360,2014,0,98006,47.5388,-122.114,5790,13726
3629700090,2014-08-19,635000,3,3,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.5446,-122.017,2290,1407
3277801411,2014-11-05,350000,3,2.5,1380,1590,2,0,0,3,9,1160,220,2012,0,98126,47.5444,-122.375,1380,1590
8822901175,2014-12-29,345000,3,3.5,1320,1161,3,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161
6926700654,2014-09-21,700000,2,2,1490,713,3,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110
2768301482,2014-08-21,490000,3,2.25,1280,1520,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
8895800110,2014-08-05,1299890,5,4,3870,5929,2,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625
3879900750,2014-09-10,579000,2,2.5,1280,1051,2,0,0,3,8,1080,200,2009,0,98119,47.6273,-122.359,1580,1279
7234600820,2015-03-27,552500,3,1.5,1300,1435,2,0,0,3,8,1120,180,2007,0,98122,47.6114,-122.31,1320,1652
1946000100,2015-02-04,467000,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,0,98059,47.495,-122.145,2460,5024
8943600870,2014-11-13,305000,4,2.25,1763,3717,2,0,0,3,8,1763,0,2012,0,98031,47.4213,-122.194,1763,3666
6145600557,2014-05-09,212000,2,1.5,1020,1525,2,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844
7203140180,2014-08-21,429000,4,2.5,1840,4593,2,0,0,3,7,1840,0,2010,0,98053,47.6866,-122.013,1740,3600
3277801592,2014-09-25,479950,3,2,1820,1358,3,0,0,3,9,1820,0,2014,0,98126,47.5433,-122.376,1710,1367
461003835,2014-12-18,825000,3,3.5,2670,3000,2,0,0,3,9,1870,800,2014,0,98117,47.6813,-122.372,1750,5000
424069279,2015-03-28,1180000,6,6.5,6260,10955,2,0,0,3,11,4840,1420,2007,0,98075,47.5947,-122.039,2710,12550
1760651000,2014-06-13,250000,3,2.25,1400,3814,2,0,0,3,7,1400,0,2012,0,98042,47.3584,-122.083,1610,3814
3057000070,2014-10-27,289000,2,1.5,1160,2158,2,0,0,3,7,1160,0,1982,0,98034,47.7178,-122.19,1150,2158
2895810200,2014-10-02,265000,3,2.5,1400,3368,2,0,0,3,7,1400,0,2013,0,98146,47.5134,-122.342,1400,4316
2325300060,2014-05-15,344000,3,2.5,1232,1130,3,0,0,3,7,1232,0,2007,0,98125,47.7185,-122.317,1232,1202
9151600055,2014-07-09,749000,4,2.75,2700,6000,2,0,0,4,8,2100,600,1910,0,98116,47.586,-122.383,2050,5400
7853321260,2014-09-08,492000,4,2.5,2550,6382,2,0,0,3,7,2550,0,2007,0,98065,47.5202,-121.87,2430,5900
4219610320,2015-01-19,552500,4,2.5,3260,6902,2,0,0,3,8,3260,0,2008,0,98059,47.4829,-122.156,3130,6588
2902200016,2014-11-12,653500,2,2.5,1680,1240,2,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630
7518507055,2015-04-02,855000,4,3.25,2630,2550,2,0,0,3,10,2030,600,2006,0,98117,47.6775,-122.385,1810,2600
7502700060,2014-11-19,333000,3,1.5,1260,5758,2,0,0,3,7,1260,0,1999,0,98006,47.5524,-122.139,3090,10142
3448740160,2014-06-11,415000,4,2.5,2550,4500,2,0,0,3,7,2550,0,2009,0,98059,47.4916,-122.153,2340,4526
179001455,2014-11-07,445000,4,3.25,3450,5000,2,0,0,3,8,3450,0,2008,0,98178,47.4925,-122.273,1420,5000
8669160270,2014-07-10,273500,3,2.5,1550,3402,2,0,0,3,7,1550,0,2009,0,98002,47.3523,-122.212,2095,3402
4215270070,2014-06-06,969990,4,2.5,4150,8436,2,0,0,3,10,4150,0,2014,0,98075,47.5802,-122.039,4070,8438
170000060,2014-10-08,1200000,5,3.5,3900,4400,2,0,0,3,9,2650,1250,2014,0,98107,47.6607,-122.362,1190,4400
7410200431,2014-08-06,430000,3,3.25,1550,1444,3,0,0,3,8,1550,0,2006,0,98115,47.6767,-122.291,1550,1444
6600060140,2015-03-23,392000,4,2.5,2130,4000,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217
2324059314,2014-07-02,795000,4,2.5,2890,7798,2,0,0,3,9,2890,0,2005,0,98006,47.5456,-122.129,3300,30950
9376301111,2014-06-30,457000,3,2.5,1220,1330,2,0,0,3,8,1010,210,2008,0,98117,47.6904,-122.37,1360,3750
8956200560,2015-03-20,453000,4,2.5,2502,8306,2,0,0,3,9,2502,0,2013,0,98001,47.2953,-122.265,2597,6983
6749700002,2014-05-09,376000,3,2,1340,1384,3,0,0,3,8,1340,0,2008,0,98103,47.6973,-122.35,1110,1384
1438000390,2014-08-04,469995,4,2.5,2350,3800,2,0,0,3,8,2350,0,2014,0,98059,47.4783,-122.123,2670,4180
8682301600,2015-05-04,540000,3,2.5,1810,3930,2,0,0,3,8,1810,0,2008,0,98053,47.7169,-122.02,1560,5100
7853361370,2014-05-02,555000,4,2.5,3310,6500,2,0,0,3,8,3310,0,2012,0,98065,47.515,-121.87,2380,5000
3333001997,2014-07-25,445000,3,2,1620,5101,1,0,0,3,7,590,1030,2006,0,98118,47.5448,-122.288,1700,7750
7899800857,2014-12-15,256950,2,2,1070,635,2,0,0,3,9,720,350,2008,0,98106,47.5212,-122.357,1070,928
7338220370,2014-10-06,297000,4,2.5,2230,4952,2,0,0,3,8,2230,0,2011,0,98002,47.3363,-122.211,2030,3721
9406530160,2014-10-17,320000,4,2.5,1970,4558,2,0,0,3,8,1970,0,2005,0,98038,47.3627,-122.04,1980,5123
7853280370,2014-11-14,805000,5,4.5,4600,7810,2,0,0,3,9,3200,1400,2006,0,98065,47.5381,-121.86,4480,6324
2937300520,2014-08-01,799990,4,2.75,3110,6050,2,0,0,3,9,3110,0,2014,0,98052,47.705,-122.126,3590,6054
2738640310,2015-04-09,680000,4,2.5,3490,3677,2,0,0,3,9,2850,640,2007,0,98072,47.774,-122.162,3440,3600
6056100312,2014-06-24,395000,3,2.5,1600,1936,2,0,0,3,7,1600,0,2007,0,98108,47.5629,-122.297,1600,1936
2856100260,2014-12-02,732000,3,2.5,1960,3060,2,0,0,3,8,1960,0,2010,0,98117,47.6764,-122.389,1220,3060
2724049222,2014-08-02,163800,2,2.5,1000,1092,2,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466
2724049222,2014-12-01,220000,2,2.5,1000,1092,2,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466
6149700197,2014-11-06,308625,2,2,1500,1408,3,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245
3166900200,2015-03-31,375000,3,2.5,2424,5931,2,0,0,3,9,2424,0,2014,0,98042,47.3515,-122.134,2424,6036
5137800030,2014-07-01,300000,4,2.5,2303,3826,2,0,0,3,8,2303,0,2006,0,98092,47.3258,-122.165,2516,4500
3832080070,2014-06-16,284000,3,2.5,1880,6008,2,0,0,3,7,1880,0,2009,0,98042,47.3366,-122.052,2180,5185
9828702336,2015-02-20,610000,2,2,1210,740,2,0,0,3,8,780,430,2014,0,98112,47.6206,-122.3,1480,1171
7203180370,2015-03-24,955000,4,3.25,3720,6765,2,0,0,3,9,3720,0,2012,0,98053,47.688,-122.018,3100,6790
