OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
129,12,2017-02-06,p1175481,1,1300,c227646
137,4,2017-02-06,p1179241,1,2200,c095789
137,5,2017-02-06,p1005621,1,2900,c095789
137,6,2017-02-06,p1207281,1,3300,c095789
137,8,2017-02-06,p1144661,1,2500,c095789
137,9,2017-02-06,p1012581,2,2100,c095789
143,6,2017-02-06,p1233511,1,2600,c078522
143,7,2017-02-06,p1299491,1,2150,c078522
143,8,2017-02-06,p1089531,1,2500,c078522
143,10,2017-02-06,p1097591,1,600,c078522
143,11,2017-02-06,p1100371,2,800,c078522
145,3,2017-02-06,p1097821,2,2000,c333025
145,7,2017-02-06,p1194801,1,7600,c333025
147,3,2017-02-06,p1233511,1,2600,c209787
149,5,2017-02-06,p1097591,1,600,c295877
149,6,2017-02-06,p1207281,1,3300,c295877
153,1,2017-02-06,p1012761,1,1900,c222561
159,2,2017-02-06,p1012751,1,1850,c220756
161,5,2017-02-06,p1005891,1,1950,c211169
161,8,2017-02-06,p1233511,1,2600,c211169
161,13,2017-02-06,p1097591,1,600,c211169
161,14,2017-02-06,p1001771,1,2950,c211169
169,1,2017-02-06,p1179241,1,2200,c017660
169,10,2017-02-06,p1002841,2,29000,c017660
171,3,2017-02-06,p1012761,-1,-1900,c167520
171,4,2017-02-06,p1284851,-1,-2750,c167520
171,6,2017-02-06,p1001771,-1,-2800,c167520
171,7,2017-02-06,p1005891,-1,-1950,c167520
179,1,2017-02-06,p1127201,1,3727,c257773
183,1,2017-02-06,p1072601,1,4600,c082866
183,8,2017-02-06,p1097591,1,600,c082866
183,9,2017-02-06,p1233511,1,2600,c082866
183,10,2017-02-06,p1175481,1,1300,c082866
185,1,2017-02-06,p1179241,1,2200,c309850
185,4,2017-02-06,p1175481,1,1300,c309850
195,1,2017-02-06,p1194801,1,7600,c171937
199,2,2017-02-06,p1013161,1,2950,c232120
205,3,2017-02-06,p1026741,1,2582,c052684
209,2,2017-02-06,p1097821,2,2000,c157172
155,1,2017-02-07,p1002841,1,14500,c221557
157,5,2017-02-07,p1233511,1,2600,c315780
159,3,2017-02-07,p1036481,1,1050,c212211
161,2,2017-02-07,p1207281,1,3300,c349634
169,1,2017-02-07,p1006411,1,1091,c140124
169,6,2017-02-07,p1012951,1,2550,c140124
173,1,2017-02-07,p1144661,1,2500,c345572
177,2,2017-02-07,p1119071,2,2182,c116535
179,1,2017-02-07,p1052661,2,3090,c366888
179,2,2017-02-07,p1005771,1,1850,c366888
181,2,2017-02-07,p1235451,1,1227,c259395
185,2,2017-02-07,p1013161,1,2950,c335053
185,3,2017-02-07,p1001771,1,2950,c335053
185,7,2017-02-07,p1012751,1,1850,c335053
187,1,2017-02-07,p1194801,1,7600,c335794
209,1,2017-02-07,p1233511,1,2600,c218997
39,5,2017-02-07,p1005891,1,1950,c056226
39,6,2017-02-07,p1233511,1,2600,c056226
47,4,2017-02-07,p1284851,1,2750,c385300
47,5,2017-02-07,p1005891,2,3900,c385300
47,7,2017-02-07,p1179241,1,2200,c385300
51,1,2017-02-07,p1100371,2,800,c362951
51,5,2017-02-07,p1072601,1,4600,c362951
57,2,2017-02-07,p1001771,1,2950,c352212
57,3,2017-02-07,p1233511,1,2600,c352212
57,6,2017-02-07,p1144661,1,2500,c352212
61,6,2017-02-07,p1012751,1,1850,c100815
61,9,2017-02-07,p1005891,1,1950,c100815
61,10,2017-02-07,p1133371,3,3000,c100815
65,1,2017-02-07,p1179241,1,2200,c377127
77,3,2017-02-07,p1127201,1,3727,c166454
93,4,2017-02-07,p1175481,1,1300,c119748
93,5,2017-02-07,p1133371,1,1000,c119748
101,2,2017-02-07,p1149401,1,818,c342059
101,5,2017-02-07,p1005891,1,1950,c342059
101,6,2017-02-07,p1005771,1,1850,c342059
105,2,2017-02-07,p1012581,1,1050,c341969
115,1,2017-02-07,p1179241,-1,-2200,c238327
127,1,2017-02-07,p1089531,1,2500,c173540
129,2,2017-02-07,p1005771,1,1850,c234643
129,4,2017-02-07,p1175481,1,1300,c234643
143,1,2017-02-07,p1012751,1,1850,c123044
143,4,2017-02-07,p1175481,1,1300,c123044
145,11,2017-02-07,p1012951,1,2550,c352817
149,5,2017-02-07,p1054261,2,4182,c017517
149,9,2017-02-07,p1052661,1,1545,c017517
151,1,2017-02-07,p1013161,1,2950,c312420
153,1,2017-02-07,p1012751,1,1850,c168924
153,3,2017-02-07,p1235451,1,1227,c168924
153,5,2017-02-07,p1005621,1,2900,c168924
153,8,2017-02-07,p1162631,1,4600,c168924
167,2,2017-02-07,p1005891,1,1950,c098233
167,3,2017-02-07,p1207951,1,5400,c098233
171,2,2017-02-07,p1139681,3,2727,c187241
9,3,2017-02-07,p1002841,1,14500,c105259
19,3,2017-02-07,p1005621,1,2900,c307070
31,1,2017-02-07,p1127201,1,3540,c084237
33,3,2017-02-07,p1175481,1,1300,c141087
33,4,2017-02-07,p1233511,1,2600,c141087
33,5,2017-02-07,p1012811,1,3250,c141087
33,6,2017-02-07,p1179241,1,2200,c141087
33,9,2017-02-07,p1299491,1,2150,c141087
35,1,2017-02-07,p1175481,1,1300,c324061
35,2,2017-02-07,p1144661,1,2500,c324061
39,5,2017-02-07,p1207951,1,5400,c302834
41,1,2017-02-07,p1207951,1,5400,c300788
41,5,2017-02-07,p1012751,2,3700,c300788
41,7,2017-02-07,p1005891,1,1950,c300788
41,9,2017-02-07,p1207281,1,3300,c300788
55,3,2017-02-07,p1162631,1,4600,c103446
59,6,2017-02-07,p1012751,1,1850,c313987
59,7,2017-02-07,p1097591,1,600,c313987
71,1,2017-02-07,p1001771,-1,-2950,c069347
71,2,2017-02-07,p1012581,-1,-1050,c069347
73,1,2017-02-07,p1012811,1,3250,c271462
73,2,2017-02-07,p1012581,2,2100,c271462
73,4,2017-02-07,p1001771,2,5900,c271462
75,1,2017-02-07,p1005891,1,1950,c097385
75,4,2017-02-07,p1207951,1,5400,c097385
75,8,2017-02-07,p1175481,1,1300,c097385
77,2,2017-02-07,p1097821,1,1000,c341674
77,10,2017-02-07,p1011291,3,819,c341674
77,11,2017-02-07,p1207281,1,3300,c341674
79,1,2017-02-07,p1284851,1,2750,c352708
79,3,2017-02-07,p1233511,1,2600,c352708
79,4,2017-02-07,p1011291,1,273,c352708
85,2,2017-02-07,p1054261,1,2091,c118079
87,2,2017-02-07,p1026741,1,2905,c304195
93,6,2017-02-07,p1175481,1,1300,c293026
97,2,2017-02-07,p1012811,1,3250,c141777
97,3,2017-02-07,p1175481,1,1300,c141777
97,4,2017-02-07,p1194801,1,7600,c141777
97,5,2017-02-07,p1100371,2,800,c141777
97,7,2017-02-07,p1005771,1,1850,c141777
97,11,2017-02-07,p1054261,1,2091,c141777
105,2,2017-02-07,p1284851,1,2750,c043717
109,12,2017-02-07,p1012751,1,1850,c222232
113,3,2017-02-07,p1175481,1,1300,c190795
113,5,2017-02-07,p1233511,1,2600,c190795
123,3,2017-02-07,p1175481,1,1300,c181972
127,3,2017-02-07,p1207281,1,3300,c150670
127,4,2017-02-07,p1175481,1,1300,c150670
127,7,2017-02-07,p1001771,1,2950,c150670
127,8,2017-02-07,p1012951,1,2550,c150670
133,8,2017-02-07,p1012951,1,2550,c048774
133,9,2017-02-07,p1012581,1,1050,c048774
135,3,2017-02-07,p1175481,1,1300,c314698
137,4,2017-02-07,p1211951,1,1800,c150417
137,5,2017-02-07,p1179241,1,2200,c150417
137,6,2017-02-07,p1175481,1,1300,c150417
137,9,2017-02-07,p1100371,4,1600,c150417
141,2,2017-02-07,p1207951,1,5400,c056399
143,1,2017-02-07,p1005891,1,1950,c396728
149,4,2017-02-07,p1284851,1,2750,c226603
21,3,2017-02-07,p1052661,1,1545,c324615
25,3,2017-02-07,p1012811,1,3250,c268330
25,4,2017-02-07,p1175481,2,2600,c268330
29,1,2017-02-07,p1005891,1,1950,c313636
31,5,2017-02-07,p1175481,1,1300,c049626
31,6,2017-02-07,p1005891,1,1950,c049626
21,1,2017-02-08,p1194801,1,7600,c070813
21,6,2017-02-08,p1005771,4,7400,c070813
33,1,2017-02-08,p1012951,1,2550,c057902
37,1,2017-02-08,p1001771,1,2950,c221557
41,1,2017-02-08,p1005771,2,3700,c108176
43,5,2017-02-08,p1030071,1,4800,c125672
45,4,2017-02-08,p1211951,1,1800,c088439
45,5,2017-02-08,p1144661,1,2500,c088439
45,8,2017-02-08,p1207951,2,10800,c088439
53,4,2017-02-08,p1001771,2,5900,c354478
55,1,2017-02-08,p1006411,1,1091,c261569
71,1,2017-02-08,p1207281,-1,-3300,c224074
71,4,2017-02-08,p1012951,-1,-2550,c224074
75,1,2017-02-08,p1005771,1,1850,c181972
75,3,2017-02-08,p1175481,1,1300,c181972
81,1,2017-02-08,p1175481,1,1300,c321748
81,2,2017-02-08,p1005891,1,1950,c321748
81,3,2017-02-08,p1284851,2,5500,c321748
81,7,2017-02-08,p1133371,1,1000,c321748
83,2,2017-02-08,p1284851,1,2750,c343257
83,3,2017-02-08,p1233511,1,2600,c343257
83,5,2017-02-08,p1089531,1,2500,c343257
83,6,2017-02-08,p1012761,1,1900,c343257
83,7,2017-02-08,p1194801,1,7600,c343257
83,8,2017-02-08,p1005771,1,1850,c343257
91,1,2017-02-08,p1097821,1,1000,c065797
91,2,2017-02-08,p1235451,1,1227,c065797
93,1,2017-02-08,p1013161,1,2950,c017567
99,1,2017-02-08,p1005771,1,1850,c261935
99,3,2017-02-08,p1207951,1,5400,c261935
99,4,2017-02-08,p1006411,2,2182,c261935
99,7,2017-02-08,p1072601,2,9200,c261935
107,6,2017-02-08,p1005771,1,1850,c317547
107,7,2017-02-08,p1175481,1,1300,c317547
109,1,2017-02-08,p1030071,1,4800,c234998
113,1,2017-02-08,p1072601,1,4600,c377588
113,2,2017-02-08,p1233511,1,2600,c377588
127,3,2017-02-08,p1030071,1,4800,c111750
127,5,2017-02-08,p1127201,1,3727,c111750
133,1,2017-02-08,p1097831,1,1545,c275248
133,3,2017-02-08,p1052661,1,1545,c275248
135,1,2017-02-08,p1207951,1,5400,c116212
135,2,2017-02-08,p1002841,1,14500,c116212
135,3,2017-02-08,p1013161,1,2950,c116212
143,1,2017-02-08,p1072601,1,4600,c218286
149,2,2017-02-08,p1284851,1,2750,c155875
149,3,2017-02-08,p1005891,1,1950,c155875
149,4,2017-02-08,p1012951,1,2550,c155875
149,5,2017-02-08,p1006281,2,1728,c155875
149,6,2017-02-08,p1097591,1,600,c155875
153,2,2017-02-08,p1013161,1,2950,c228889
163,1,2017-02-08,p1256521,1,1850,c140393
163,3,2017-02-08,p1002841,1,14500,c140393
163,5,2017-02-08,p1207281,1,3300,c140393
165,2,2017-02-08,p1054261,2,4182,c314875
171,3,2017-02-08,p1005771,1,1850,c396177
43,3,2017-02-08,p1002841,2,29000,c268330
43,5,2017-02-08,p1235451,1,1227,c268330
45,1,2017-02-08,p1284851,1,2750,c263514
47,2,2017-02-08,p1072601,1,4600,c283989
55,3,2017-02-08,p1233511,1,2600,c297812
55,5,2017-02-08,p1299491,2,4300,c297812
55,7,2017-02-08,p1012751,1,1850,c297812
57,1,2017-02-08,p1178011,1,8800,c218961
57,2,2017-02-08,p1175481,1,1300,c218961
67,1,2017-02-08,p1089531,1,2500,c187241
73,4,2017-02-08,p1233511,1,2600,c344952
73,5,2017-02-08,p1175481,1,1300,c344952
73,6,2017-02-08,p1005771,1,1850,c344952
73,12,2017-02-08,p1178011,1,8800,c344952
73,13,2017-02-08,p1012751,1,1850,c344952
81,7,2017-02-08,p1256521,1,1850,c156079
85,2,2017-02-08,p1012581,1,1050,c222322
89,2,2017-02-08,p1002841,1,13050,c212716
91,1,2017-02-08,p1005771,1,1850,c218997
103,1,2017-02-08,p1012811,1,3250,c038319
105,1,2017-02-08,p1012751,1,1850,c261569
107,1,2017-02-08,p1233511,1,2600,c123945
107,2,2017-02-08,p1179241,1,2200,c123945
107,3,2017-02-08,p1089531,1,2500,c123945
107,7,2017-02-08,p1005771,1,1850,c123945
111,4,2017-02-08,p1012751,1,1850,c017544
113,3,2017-02-08,p1284851,1,2750,c305167
113,10,2017-02-08,p1012581,1,1050,c305167
113,14,2017-02-08,p1030071,1,4800,c305167
115,3,2017-02-08,p1005891,1,1950,c309111
115,4,2017-02-08,p1005771,1,1850,c309111
115,5,2017-02-08,p1299491,1,2150,c309111
115,6,2017-02-08,p1175481,1,1300,c309111
125,3,2017-02-08,p1284851,1,2750,c307070
125,4,2017-02-08,p1012751,1,1850,c307070
131,1,2017-02-08,p1179241,1,2200,c280899
131,6,2017-02-08,p1005891,1,1950,c280899
135,3,2017-02-08,p1175481,1,1300,c304031
135,6,2017-02-08,p1144371,1,2350,c304031
135,8,2017-02-08,p1097591,1,600,c304031
135,10,2017-02-08,p1012951,1,2550,c304031
141,6,2017-02-08,p1012581,1,1050,c052684
141,9,2017-02-08,p1072601,1,4600,c052684
141,10,2017-02-08,p1005621,1,2900,c052684
147,2,2017-02-08,p1005771,1,1850,c131572
147,3,2017-02-08,p1012751,1,1850,c131572
149,3,2017-02-08,p1013161,1,2950,c356063
149,7,2017-02-08,p1194801,2,15200,c356063
149,9,2017-02-08,p1144371,1,2350,c356063
149,10,2017-02-08,p1299491,1,2150,c356063
149,11,2017-02-08,p1235451,2,2454,c356063
149,12,2017-02-08,p1097821,1,1000,c356063
151,2,2017-02-08,p1005771,1,1850,c181972
153,1,2017-02-08,p1002841,1,14500,c300978
153,4,2017-02-08,p1179241,1,2200,c300978
153,5,2017-02-08,p1284851,1,2750,c300978
153,7,2017-02-08,p1012751,1,1850,c300978
153,10,2017-02-08,p1012951,1,2550,c300978
155,3,2017-02-08,p1144661,1,2500,c305406
157,5,2017-02-08,p1097821,1,1000,c335135
163,3,2017-02-08,p1133371,1,1000,c327488
165,1,2017-02-08,p1072601,1,4600,c110521
167,1,2017-02-08,p1207951,1,5400,c312420
171,1,2017-02-08,p1233511,1,2600,c368205
171,2,2017-02-08,p1178011,1,8800,c368205
177,1,2017-02-08,p1005891,1,1950,c263277
181,2,2017-02-08,p1006411,2,2182,c339083
181,3,2017-02-08,p1006281,2,1728,c339083
185,2,2017-02-08,p1175481,1,1300,c328823
185,4,2017-02-08,p1013161,1,2950,c328823
189,1,2017-02-08,p1233511,1,2600,c045953
189,2,2017-02-08,p1299491,1,2150,c045953
189,9,2017-02-08,p1012581,1,1050,c045953
189,10,2017-02-08,p1072601,1,4600,c045953
189,11,2017-02-08,p1005771,1,1850,c045953
189,22,2017-02-08,p1012951,1,2550,c045953
189,24,2017-02-08,p1030071,1,4800,c045953
195,2,2017-02-08,p1175481,1,1300,c356815
195,3,2017-02-08,p1284851,1,2750,c356815
199,5,2017-02-08,p1005771,1,1850,c096068
205,1,2017-02-08,p1284851,1,2750,c236759
205,7,2017-02-08,p1097591,2,1200,c236759
89,11,2017-02-09,p1233511,1,2600,c130077
89,12,2017-02-09,p1036481,1,1050,c130077
95,4,2017-02-09,p1139681,1,909,c156419
95,5,2017-02-09,p1139701,1,1045,c156419
99,3,2017-02-09,p1178011,1,8800,c194094
99,4,2017-02-09,p1012751,1,1850,c194094
99,5,2017-02-09,p1207281,2,6600,c194094
99,8,2017-02-09,p1255281,2,2364,c194094
99,9,2017-02-09,p1012581,1,1050,c194094
101,2,2017-02-09,p1235451,1,1227,c221444
101,3,2017-02-09,p1097821,1,1000,c221444
101,5,2017-02-09,p1144661,1,2500,c221444
101,6,2017-02-09,p1005771,1,1850,c221444
101,7,2017-02-09,p1284851,1,2750,c221444
101,8,2017-02-09,p1299491,1,2150,c221444
101,9,2017-02-09,p1207951,1,5400,c221444
107,2,2017-02-09,p1012581,2,2100,c088439
111,1,2017-02-09,p1072601,1,4600,c337999
113,2,2017-02-09,p1207281,1,3300,c236759
113,4,2017-02-09,p1179241,1,2200,c236759
113,5,2017-02-09,p1299491,1,2150,c236759
113,6,2017-02-09,p1139681,1,909,c236759
113,11,2017-02-09,p1233511,1,2600,c236759
117,1,2017-02-09,p1012751,-1,-1848,c268624
117,3,2017-02-09,p1175481,-2,-2600,c268624
117,4,2017-02-09,p1005771,-1,-1850,c268624
121,1,2017-02-09,p1012751,1,1850,c187029
121,2,2017-02-09,p1284851,1,2750,c187029
121,6,2017-02-09,p1299491,1,2150,c187029
121,7,2017-02-09,p1233511,1,2600,c187029
123,1,2017-02-09,p1013161,1,2950,c345762
123,4,2017-02-09,p1175481,2,2600,c345762
127,1,2017-02-09,p1013161,1,2950,c317700
127,4,2017-02-09,p1012751,2,3700,c317700
127,5,2017-02-09,p1144661,1,2500,c317700
127,6,2017-02-09,p1012811,1,3250,c317700
127,8,2017-02-09,p1207951,1,5400,c317700
127,14,2017-02-09,p1012581,1,1050,c317700
129,2,2017-02-09,p1011291,6,1638,c104135
129,5,2017-02-09,p1175481,1,1300,c104135
135,1,2017-02-09,p1072601,2,9200,c063771
137,1,2017-02-09,p1036481,1,1050,c037261
139,3,2017-02-09,p1299491,1,2150,c395061
139,4,2017-02-09,p1175481,1,1300,c395061
139,8,2017-02-09,p1100371,2,800,c395061
141,6,2017-02-09,p1072601,2,9200,c330325
141,9,2017-02-09,p1005771,1,1850,c330325
141,10,2017-02-09,p1097821,2,2000,c330325
143,2,2017-02-09,p1005891,2,3900,c091147
149,3,2017-02-09,p1036481,1,1050,c029717
149,4,2017-02-09,p1005891,1,1950,c029717
149,6,2017-02-09,p1256521,1,1850,c029717
149,7,2017-02-09,p1175481,1,1300,c029717
165,3,2017-02-09,p1052661,1,1545,c181972
167,1,2017-02-09,p1002841,1,14500,c173540
171,3,2017-02-09,p1089531,1,2500,c063797
185,1,2017-02-09,p1012751,2,3700,c057038
185,3,2017-02-09,p1256521,1,1850,c057038
187,1,2017-02-09,p1052661,1,1545,c226725
191,1,2017-02-09,p1175481,1,1300,c117860
197,5,2017-02-09,p1235451,2,2454,c259395
201,1,2017-02-09,p1005891,1,1950,c116538
201,2,2017-02-09,p1175481,1,1300,c116538
207,1,2017-02-09,p1005771,2,3700,c350776
217,1,2017-02-09,p1012761,1,1900,c131572
217,2,2017-02-09,p1012581,1,1050,c131572
221,1,2017-02-09,p1284851,1,2750,c385300
223,4,2017-02-09,p1284851,1,2750,c057792
223,5,2017-02-09,p1207951,1,5400,c057792
225,1,2017-02-09,p1178011,1,8800,c059914
225,3,2017-02-09,p1284851,1,2750,c059914
225,6,2017-02-09,p1097821,1,1000,c059914
225,9,2017-02-09,p1144371,1,2350,c059914
231,3,2017-02-09,p1002841,1,14500,c369132
233,4,2017-02-09,p1284851,1,2750,c153528
235,1,2017-02-09,p1097821,1,1000,c093176
235,2,2017-02-09,p1097831,1,1545,c093176
235,5,2017-02-09,p1284851,1,2750,c093176
239,1,2017-02-09,p1207281,1,3300,c372461
239,3,2017-02-09,p1012811,1,3250,c372461
239,5,2017-02-09,p1013161,1,2950,c372461
239,8,2017-02-09,p1030071,2,9600,c372461
241,1,2017-02-09,p1235451,1,1227,c127482
241,4,2017-02-09,p1139701,1,1045,c127482
245,1,2017-02-09,p1002841,1,14500,c137589
247,6,2017-02-09,p1005891,1,1950,c296998
249,9,2017-02-09,p1175481,1,1300,c254964
251,1,2017-02-09,p1005621,1,2900,c255519
251,2,2017-02-09,p1144371,1,2350,c255519
251,3,2017-02-09,p1012951,1,2550,c255519
253,1,2017-02-09,p1175481,1,1300,c193316
255,5,2017-02-09,p1235451,2,2454,c236759
19,2,2017-02-09,p1175481,1,1300,c222561
19,3,2017-02-09,p1097821,1,1000,c222561
19,5,2017-02-09,p1005891,1,1950,c222561
19,7,2017-02-09,p1284851,2,5500,c222561
19,8,2017-02-09,p1013161,1,2950,c222561
21,1,2017-02-09,p1178011,1,8800,c300788
23,2,2017-02-09,p1052661,1,1545,c266952
23,4,2017-02-09,p1175481,1,1300,c266952
23,5,2017-02-09,p1005891,1,1950,c266952
27,3,2017-02-09,p1012751,1,1850,c171257
27,5,2017-02-09,p1012761,1,1900,c171257
27,7,2017-02-09,p1012811,1,3250,c171257
31,2,2017-02-09,p1012761,1,1900,c041694
33,2,2017-02-09,p1012951,1,2550,c124747
33,3,2017-02-09,p1207281,1,3300,c124747
33,6,2017-02-09,p1005891,1,1950,c124747
33,7,2017-02-09,p1005771,1,1850,c124747
33,14,2017-02-09,p1012751,1,1850,c124747
39,1,2017-02-09,p1175481,1,1300,c123044
39,2,2017-02-09,p1026741,2,6454,c123044
39,4,2017-02-09,p1207951,1,5400,c123044
43,2,2017-02-09,p1178011,1,8800,c307738
43,3,2017-02-09,p1162631,1,4600,c307738
49,3,2017-02-09,p1284851,1,2750,c292460
49,5,2017-02-09,p1144661,1,2500,c292460
49,15,2017-02-09,p1119071,1,1091,c292460
49,18,2017-02-09,p1235451,1,1227,c292460
51,1,2017-02-09,p1144371,1,2350,c293483
51,3,2017-02-09,p1005771,1,1850,c293483
53,4,2017-02-09,p1207281,2,6268,c166550
59,1,2017-02-09,p1139701,2,2090,c037999
59,2,2017-02-09,p1139681,2,1818,c037999
59,3,2017-02-09,p1097821,1,1000,c037999
59,4,2017-02-09,p1052661,1,1545,c037999
61,3,2017-02-09,p1012811,1,3250,c163488
65,12,2017-02-09,p1002841,1,14500,c217179
67,2,2017-02-09,p1233511,1,2600,c017672
73,1,2017-02-09,p1207951,2,10800,c056399
75,2,2017-02-09,p1144661,1,2500,c349846
77,1,2017-02-09,p1089531,1,2500,c357840
81,3,2017-02-09,p1256521,1,1850,c273437
81,4,2017-02-09,p1233511,1,2600,c273437
91,5,2017-02-09,p1002841,-1,-14500,c129299
91,9,2017-02-09,p1178011,-1,-8800,c129299
91,10,2017-02-09,p1256521,-1,-1850,c129299
91,11,2017-02-09,p1005771,-1,-1850,c129299
91,12,2017-02-09,p1012951,-1,-2550,c129299
149,2,2017-02-09,p1001771,1,2950,c064125
151,7,2017-02-09,p1036481,1,1050,c127646
151,8,2017-02-09,p1005771,1,1850,c127646
151,9,2017-02-09,p1097591,1,600,c127646
163,1,2017-02-09,p1178011,1,8800,c341969
165,3,2017-02-09,p1005771,1,1850,c081451
165,4,2017-02-09,p1005891,2,3900,c081451
165,5,2017-02-09,p1012951,1,2550,c081451
167,1,2017-02-09,p1207281,1,3300,c238049
169,3,2017-02-09,p1013161,1,2950,c338238
169,6,2017-02-09,p1005891,1,1950,c338238
173,2,2017-02-09,p1100371,4,1600,c349634
183,3,2017-02-09,p1284851,1,2750,c080508
185,8,2017-02-09,p1207281,1,3300,c135606
185,12,2017-02-09,p1012951,1,2550,c135606
185,16,2017-02-09,p1133371,1,1000,c135606
187,2,2017-02-09,p1097591,1,600,c345899
201,3,2017-02-09,p1233511,1,2600,c352739
201,4,2017-02-09,p1097821,2,2000,c352739
201,5,2017-02-09,p1005621,1,2900,c352739
201,6,2017-02-09,p1012751,1,1850,c352739
211,2,2017-02-09,p1175481,2,2600,c131055
211,3,2017-02-09,p1005891,2,3900,c131055
11,1,2017-02-09,p1072601,1,4600,c382028
29,1,2017-02-09,p1006281,1,864,c206662
33,3,2017-02-09,p1127201,1,3727,c366918
33,8,2017-02-09,p1097591,1,600,c366918
33,9,2017-02-09,p1256521,1,1850,c366918
33,13,2017-02-09,p1012751,1,1850,c366918
33,14,2017-02-09,p1284851,1,2750,c366918
37,1,2017-02-09,p1256521,1,1850,c327488
37,5,2017-02-09,p1207281,1,3300,c327488
49,1,2017-02-09,p1005891,1,1950,c038180
49,2,2017-02-09,p1005771,1,1850,c038180
51,3,2017-02-09,p1012951,1,2550,c043717
53,1,2017-02-09,p1284851,1,2750,c279451
61,1,2017-02-09,p1256521,1,1850,c309295
63,1,2017-02-09,p1178011,1,8800,c093505
65,1,2017-02-09,p1097821,1,1000,c358171
65,7,2017-02-09,p1005771,1,1850,c358171
73,5,2017-02-09,p1012751,1,1850,c155920
75,5,2017-02-09,p1097821,1,1000,c255098
79,5,2017-02-09,p1054261,1,2091,c083132
83,6,2017-02-09,p1012811,1,3250,c397789
83,8,2017-02-09,p1002841,1,14500,c397789
85,2,2017-02-09,p1127201,1,3727,c359069
89,2,2017-02-09,p1002841,1,14500,c130077
89,3,2017-02-09,p1178011,1,8800,c130077
89,7,2017-02-09,p1284851,1,2750,c130077
89,10,2017-02-09,p1299491,1,2150,c130077
103,2,2017-02-09,p1072601,1,4600,c268330
105,1,2017-02-09,p1179241,2,4400,c098851
105,3,2017-02-09,p1012811,1,3250,c098851
107,4,2017-02-09,p1162631,1,4600,c307908
109,5,2017-02-09,p1162631,1,4600,c165841
113,5,2017-02-09,p1005891,1,1950,c082866
113,7,2017-02-09,p1012751,1,1850,c082866
115,1,2017-02-09,p1233511,1,2600,c171748
115,2,2017-02-09,p1005621,1,2900,c171748
115,3,2017-02-09,p1299491,1,2150,c171748
115,6,2017-02-09,p1194801,1,7600,c171748
119,1,2017-02-09,p1089531,1,2500,c313433
119,7,2017-02-09,p1255281,3,3546,c313433
127,1,2017-02-09,p1284851,1,2750,c385300
131,1,2017-02-09,p1006281,1,864,c187241
133,1,2017-02-09,p1006281,1,864,c187241
91,2,2017-02-10,p1012811,1,3250,c222322
105,3,2017-02-10,p1127201,1,3727,c366188
117,6,2017-02-10,p1054261,1,2091,c109670
117,13,2017-02-10,p1002841,1,14500,c109670
123,2,2017-02-10,p1005771,1,1850,c054396
123,3,2017-02-10,p1144661,1,2500,c054396
123,4,2017-02-10,p1207281,1,3300,c054396
123,5,2017-02-10,p1175481,1,1300,c054396
127,3,2017-02-10,p1089531,1,2500,c321209
131,1,2017-02-10,p1284851,2,5500,c135606
131,4,2017-02-10,p1030071,1,4800,c135606
133,2,2017-02-10,p1005891,1,1950,c091211
141,6,2017-02-10,p1175481,1,1300,c348855
141,8,2017-02-10,p1005771,1,1850,c348855
141,9,2017-02-10,p1012811,1,3250,c348855
145,1,2017-02-10,p1011291,1,273,c324615
147,12,2017-02-10,p1299491,1,2150,c320617
159,1,2017-02-10,p1119071,1,1091,c153215
159,2,2017-02-10,p1097821,1,1000,c153215
159,6,2017-02-10,p1299491,1,2150,c153215
163,1,2017-02-10,p1299491,1,2150,c300072
169,3,2017-02-10,p1030071,1,4800,c112428
169,6,2017-02-10,p1233511,1,2600,c112428
169,7,2017-02-10,p1299491,1,2150,c112428
171,1,2017-02-10,p1233511,1,2600,c327488
175,4,2017-02-10,p1072601,1,4600,c037575
175,12,2017-02-10,p1005771,1,1850,c037575
181,1,2017-02-10,p1012751,1,1850,c130574
181,2,2017-02-10,p1255281,2,2364,c130574
181,4,2017-02-10,p1256521,1,1850,c130574
185,1,2017-02-10,p1097831,2,3090,c099839
185,2,2017-02-10,p1097821,3,3000,c099839
185,3,2017-02-10,p1052661,3,4635,c099839
187,1,2017-02-10,p1012581,1,1050,c105891
191,2,2017-02-10,p1097821,2,2000,c037266
197,5,2017-02-10,p1144371,1,2350,c127482
197,10,2017-02-10,p1284851,1,2750,c127482
201,3,2017-02-10,p1012811,1,3250,c174605
201,4,2017-02-10,p1207281,1,3300,c174605
203,2,2017-02-10,p1002841,1,14500,c179633
215,2,2017-02-10,p1179241,2,4400,c123044
225,3,2017-02-10,p1179241,1,2200,c295877
225,5,2017-02-10,p1005771,1,1850,c295877
227,2,2017-02-10,p1001771,1,2950,c227351
229,1,2017-02-10,p1026741,1,3227,c343594
229,3,2017-02-10,p1002841,1,14500,c343594
235,1,2017-02-10,p1149411,1,1000,c342735
235,2,2017-02-10,p1149401,1,818,c342735
239,2,2017-02-10,p1052661,1,1545,c181972
239,6,2017-02-10,p1012951,1,2550,c181972
239,7,2017-02-10,p1005621,1,2900,c181972
241,5,2017-02-10,p1054261,1,2091,c314875
249,3,2017-02-10,p1072601,1,4600,c263277
15,1,2017-02-10,p1179241,1,2200,c108249
15,2,2017-02-10,p1284851,1,2750,c108249
17,1,2017-02-10,p1299491,1,2150,c231689
