DateTime,Count,Temperature,Humidity,WindSpeed,Visibility,Solar,Rainfall,Snowfall,Seasons,Holiday,FuncDay
2018-10-18 14:00:00,1122,18.7,39,1.3,2000,1.66,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 15:00:00,1203,19.0,38,1.9,2000,1.72,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 16:00:00,1473,18.5,40,1.8,2000,1.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 17:00:00,1804,16.9,44,1.6,2000,0.44,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 18:00:00,2499,15.7,45,2.5,2000,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 19:00:00,1878,14.9,49,2.1,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 20:00:00,1528,13.8,56,1.9,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 21:00:00,1466,12.6,60,0.5,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 22:00:00,1302,11.6,61,0.2,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18 23:00:00,944,10.9,64,0.2,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 00:00:00,783,10.3,67,1.5,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 01:00:00,653,9.8,68,1.7,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 02:00:00,433,9.2,72,1.5,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 03:00:00,262,8.5,74,1.3,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 04:00:00,184,8.1,76,0.3,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 05:00:00,162,7.7,73,0.0,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 06:00:00,491,7.2,77,0.5,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 07:00:00,1188,7.3,72,0.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 08:00:00,2113,7.9,63,0.6,2000,0.3,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 09:00:00,1191,11.1,53,1.0,2000,1.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 10:00:00,850,13.8,44,1.5,1953,1.66,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 11:00:00,981,16.4,35,1.1,2000,2.13,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 12:00:00,1161,17.4,33,1.1,2000,2.39,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 13:00:00,1190,18.9,33,1.8,2000,2.43,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 14:00:00,1221,19.8,32,2.3,1978,2.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 15:00:00,1390,19.7,30,3.0,1971,1.89,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 16:00:00,1527,19.3,29,2.8,2000,1.34,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 17:00:00,1939,18.5,35,2.2,2000,0.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 18:00:00,2631,16.6,40,2.4,2000,0.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 19:00:00,1769,15.3,53,2.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 20:00:00,1512,14.2,56,1.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 21:00:00,1457,13.3,56,1.1,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 22:00:00,1331,12.3,65,1.7,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19 23:00:00,1018,11.7,70,1.7,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 00:00:00,891,11.3,71,1.2,1997,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 01:00:00,774,10.9,72,0.0,1966,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 02:00:00,522,10.1,78,0.1,1887,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 03:00:00,386,9.5,77,0.4,1611,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 04:00:00,246,8.9,75,0.4,1877,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 05:00:00,154,8.1,76,0.6,1309,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 06:00:00,219,7.5,79,0.6,1025,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 07:00:00,427,7.0,82,0.5,867,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 08:00:00,784,7.8,70,1.4,1034,0.29,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 09:00:00,921,10.4,60,1.3,1326,0.99,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 10:00:00,997,13.0,49,0.5,1685,1.61,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 11:00:00,1175,16.2,39,1.6,1580,2.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 12:00:00,1407,17.7,33,2.2,1556,2.37,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 13:00:00,1585,19.4,26,1.1,1942,2.45,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 14:00:00,1649,20.0,22,1.6,1950,2.29,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 15:00:00,1760,21.3,24,1.5,1832,1.91,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 16:00:00,1813,20.9,20,2.0,1976,1.35,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 17:00:00,1949,19.2,23,1.5,2000,0.62,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 18:00:00,1707,16.6,41,2.4,1811,0.04,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 19:00:00,1407,14.6,48,1.9,1998,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 20:00:00,1270,13.7,51,1.0,1954,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 21:00:00,1249,13.3,55,2.0,1554,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 22:00:00,1141,12.7,58,0.0,1480,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20 23:00:00,922,11.7,58,0.0,1567,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 00:00:00,848,11.2,62,0.0,1613,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 01:00:00,622,10.6,60,0.5,1642,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 02:00:00,428,9.8,63,0.6,1591,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 03:00:00,342,9.2,68,0.4,1538,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 04:00:00,206,8.8,71,0.9,1516,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 05:00:00,146,8.2,73,1.3,1305,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 06:00:00,172,7.6,75,0.6,1181,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 07:00:00,315,7.2,76,0.5,1113,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 08:00:00,534,7.9,67,1.1,1210,0.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 09:00:00,679,10.5,56,1.2,1741,0.98,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 10:00:00,936,13.4,46,0.8,1718,1.61,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 11:00:00,1055,16.8,38,1.5,1326,2.07,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 12:00:00,1417,18.4,28,1.9,1690,2.33,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 13:00:00,1519,19.3,24,1.5,1745,2.4,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 14:00:00,1642,20.1,23,2.3,1896,2.23,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 15:00:00,1891,20.9,23,1.5,1892,1.87,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 16:00:00,1976,20.2,24,2.5,1881,1.31,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 17:00:00,1883,18.8,24,2.1,2000,0.63,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 18:00:00,1618,16.2,41,1.4,1907,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 19:00:00,1464,14.9,46,1.4,1455,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 20:00:00,1306,13.8,52,1.6,1341,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 21:00:00,1158,13.0,49,1.0,1702,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 22:00:00,1025,12.2,57,0.0,1544,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21 23:00:00,724,11.8,56,0.0,1655,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 00:00:00,623,11.4,56,0.2,1778,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 01:00:00,372,10.7,57,0.9,1828,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 02:00:00,253,10.5,57,0.2,1837,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 03:00:00,175,10.2,60,1.0,1796,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 04:00:00,110,10.0,62,0.6,1759,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 05:00:00,202,9.4,65,0.8,1659,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 06:00:00,513,9.2,65,0.8,1689,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 07:00:00,1244,8.9,67,0.8,1557,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 08:00:00,2111,9.7,58,0.6,1559,0.22,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 09:00:00,1104,11.9,50,1.1,1529,0.75,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 10:00:00,817,14.6,43,0.7,1339,1.35,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 11:00:00,941,16.7,37,0.7,1074,1.74,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 12:00:00,1034,18.2,34,1.0,758,2.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 13:00:00,1064,19.4,35,1.2,678,1.73,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 14:00:00,1122,20.6,30,2.2,839,1.69,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 15:00:00,1167,20.2,31,1.6,855,1.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 16:00:00,1464,19.7,34,1.6,688,0.88,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 17:00:00,1904,18.9,35,1.7,720,0.41,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 18:00:00,2613,17.3,43,0.9,783,0.08,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 19:00:00,1860,15.6,44,1.5,828,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 20:00:00,1593,14.5,51,1.4,751,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 21:00:00,1513,13.4,56,0.7,758,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 22:00:00,1360,12.7,60,0.0,680,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22 23:00:00,916,12.0,59,0.4,685,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 00:00:00,726,11.6,61,0.7,673,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 01:00:00,547,11.1,62,0.2,666,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 02:00:00,356,10.6,68,0.9,603,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 03:00:00,243,10.1,70,1.1,606,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 04:00:00,170,10.0,73,0.9,622,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 05:00:00,193,10.0,73,0.5,593,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 06:00:00,456,9.9,75,1.0,560,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 07:00:00,839,10.4,71,0.6,557,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 08:00:00,1423,11.0,78,0.8,412,0.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 09:00:00,1026,11.7,77,0.8,394,0.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 10:00:00,735,13.8,65,1.1,475,1.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 11:00:00,81,13.0,70,5.0,989,0.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 12:00:00,363,11.5,90,1.2,973,0.06,5.0,0.0,Autumn,No Holiday,Yes
2018-10-23 13:00:00,652,13.5,82,0.8,962,1.33,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 14:00:00,837,15.1,71,0.9,973,1.62,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 15:00:00,1010,16.6,68,1.5,955,1.55,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 16:00:00,1294,16.1,70,1.3,898,0.83,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 17:00:00,1604,15.7,63,3.2,1118,0.39,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 18:00:00,2415,14.5,71,2.1,1235,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 19:00:00,1685,14.0,70,1.6,1265,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 20:00:00,1433,13.6,70,1.4,1392,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 21:00:00,1380,12.6,70,1.2,1425,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 22:00:00,1257,12.3,73,0.9,1392,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23 23:00:00,876,11.2,78,0.5,802,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 00:00:00,708,10.8,80,1.0,1151,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 01:00:00,573,10.2,84,1.2,1036,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 02:00:00,371,9.5,87,1.0,919,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 03:00:00,249,9.4,85,1.6,983,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 04:00:00,162,9.0,87,0.6,972,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 05:00:00,164,8.5,87,1.2,1046,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 06:00:00,453,8.1,88,0.9,831,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 07:00:00,1165,7.8,90,0.6,763,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 08:00:00,2108,8.1,85,1.2,772,0.26,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 09:00:00,1151,10.1,72,1.1,728,0.9,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 10:00:00,811,13.0,63,0.9,854,1.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 11:00:00,940,15.7,53,1.0,1172,1.99,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 12:00:00,1126,16.8,48,1.6,1673,2.1,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 13:00:00,1106,17.2,43,2.3,1835,1.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 14:00:00,1150,17.6,39,2.5,1964,1.63,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 15:00:00,1161,18.0,40,3.0,1808,1.71,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 16:00:00,1492,18.2,42,1.3,1976,1.22,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 17:00:00,1904,17.0,47,2.2,1989,0.59,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 18:00:00,2612,15.1,53,1.7,2000,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 19:00:00,1827,13.9,61,1.9,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 20:00:00,1556,13.1,63,0.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 21:00:00,1464,12.1,67,1.0,1977,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 22:00:00,1281,11.6,71,0.2,1858,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24 23:00:00,884,11.0,74,0.1,1817,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 00:00:00,729,10.5,75,0.3,1800,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 01:00:00,572,10.0,78,0.4,1669,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 02:00:00,421,9.1,79,0.5,1625,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 03:00:00,266,9.1,79,0.2,1689,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 04:00:00,161,8.5,83,1.2,1577,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 05:00:00,193,7.8,85,0.9,1542,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 06:00:00,450,7.5,86,1.3,1301,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 07:00:00,1251,7.3,85,1.4,1039,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 08:00:00,2070,7.9,76,1.2,1290,0.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 09:00:00,1168,10.3,64,1.0,1544,0.91,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 10:00:00,779,13.4,53,1.1,1768,1.53,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 11:00:00,956,16.4,43,0.7,1713,1.96,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 12:00:00,1188,18.2,37,1.4,1861,2.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 13:00:00,1154,19.4,32,1.1,1787,2.31,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 14:00:00,1192,20.6,31,1.4,1562,1.7,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 15:00:00,1275,20.6,32,1.4,1651,1.4,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 16:00:00,1528,20.4,32,0.9,1720,0.84,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 17:00:00,1961,19.2,36,0.7,1643,0.38,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 18:00:00,2632,17.3,39,1.3,1641,0.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 19:00:00,1968,16.4,47,1.0,1694,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 20:00:00,1596,15.3,50,0.5,1647,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 21:00:00,1513,14.5,50,0.7,1741,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 22:00:00,1316,13.6,56,1.0,1611,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25 23:00:00,919,12.5,59,0.8,1602,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 00:00:00,753,12.5,57,0.9,1877,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 01:00:00,629,12.7,56,1.2,1952,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 02:00:00,434,12.8,59,0.9,1804,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 03:00:00,327,12.8,57,0.5,1715,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 04:00:00,185,12.6,60,0.6,1648,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 05:00:00,178,12.4,60,0.8,1563,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 06:00:00,376,12.6,64,1.3,1348,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 07:00:00,556,12.6,63,0.8,1265,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 08:00:00,556,12.1,81,0.8,706,0.0,0.5,0.0,Autumn,No Holiday,Yes
2018-10-26 09:00:00,144,12.0,86,0.8,405,0.07,0.5,0.0,Autumn,No Holiday,Yes
2018-10-26 10:00:00,191,12.9,84,1.0,534,0.27,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 11:00:00,54,12.4,87,1.0,317,0.24,1.0,0.0,Autumn,No Holiday,Yes
2018-10-26 12:00:00,29,12.4,90,1.1,297,0.19,1.0,0.0,Autumn,No Holiday,Yes
2018-10-26 13:00:00,18,12.6,87,2.3,539,0.13,1.5,0.0,Autumn,No Holiday,Yes
2018-10-26 14:00:00,147,12.7,95,1.9,255,0.09,5.5,0.0,Autumn,No Holiday,Yes
2018-10-26 15:00:00,576,14.0,87,1.2,1482,0.68,1.0,0.0,Autumn,No Holiday,Yes
2018-10-26 16:00:00,900,14.5,81,1.8,1588,0.78,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 17:00:00,1386,14.3,77,2.9,1966,0.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 18:00:00,1882,13.1,74,1.6,1989,0.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 19:00:00,1228,12.9,66,2.5,1997,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 20:00:00,1003,12.2,67,5.4,1956,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 21:00:00,542,10.6,70,2.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 22:00:00,680,10.5,72,2.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26 23:00:00,603,10.2,64,3.9,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 00:00:00,640,9.9,65,3.2,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 01:00:00,585,9.9,62,3.5,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 02:00:00,478,9.5,58,3.0,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 03:00:00,346,9.1,60,2.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 04:00:00,233,8.8,61,2.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 05:00:00,146,8.0,65,1.6,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 06:00:00,197,7.4,66,2.3,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 07:00:00,388,7.3,65,3.2,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 08:00:00,713,7.7,62,2.4,1985,0.23,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 09:00:00,785,8.3,55,4.0,1853,0.89,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 10:00:00,898,9.5,46,3.7,1871,1.49,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 11:00:00,996,10.4,42,4.1,1988,2.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 12:00:00,1076,10.4,41,4.9,1966,1.33,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 13:00:00,1118,10.6,38,4.6,2000,1.63,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 14:00:00,1183,10.8,37,4.4,2000,1.29,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 15:00:00,1254,11.4,32,3.8,2000,1.21,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 16:00:00,1308,10.6,35,3.3,2000,1.02,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 17:00:00,1176,9.5,34,5.7,2000,0.45,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 18:00:00,1054,8.9,39,3.5,2000,0.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 19:00:00,864,8.0,42,2.9,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 20:00:00,775,7.6,44,4.2,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 21:00:00,775,7.3,49,3.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 22:00:00,752,6.6,51,1.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-27 23:00:00,658,6.3,52,1.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 00:00:00,699,6.7,55,1.5,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 01:00:00,531,6.9,55,1.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 02:00:00,450,6.6,59,0.4,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 03:00:00,299,6.2,59,0.6,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 04:00:00,148,6.8,65,1.1,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 05:00:00,27,7.2,68,2.5,1740,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 06:00:00,55,6.9,86,1.7,1988,0.0,1.5,0.0,Autumn,No Holiday,Yes
2018-10-28 07:00:00,134,6.9,88,0.9,1991,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 08:00:00,74,6.8,89,1.4,1856,0.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 09:00:00,195,7.3,90,1.1,1889,0.12,2.5,0.0,Autumn,No Holiday,Yes
2018-10-28 10:00:00,330,8.2,89,0.4,1365,0.39,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 11:00:00,544,9.4,86,1.2,1220,0.75,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 12:00:00,630,11.9,74,1.6,1801,1.84,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 13:00:00,916,12.1,75,1.2,1775,0.99,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 14:00:00,962,12.4,72,1.9,1860,1.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 15:00:00,948,12.2,67,3.3,2000,0.86,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 16:00:00,385,12.2,65,1.9,2000,0.52,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 17:00:00,535,9.4,85,1.2,2000,0.07,1.5,0.0,Autumn,No Holiday,Yes
2018-10-28 18:00:00,651,8.9,85,1.8,2000,0.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 19:00:00,645,8.4,85,1.2,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 20:00:00,624,8.2,82,2.8,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 21:00:00,670,7.6,75,1.1,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 22:00:00,625,6.7,76,0.6,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-28 23:00:00,512,6.0,74,1.1,2000,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-29 00:00:00,434,5.3,81,1.7,1993,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-29 01:00:00,326,5.1,83,1.1,1989,0.0,0.0,0.0,Autumn,No Holiday,Yes
